epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
1,70.4244,14.3,18.39,39.3358,54.56,38.98,6.406948566436768,7.367424011230469,6.551455497741699,24.980018615722656,25.118568420410156,70.4244155883789
2,46.2184,61.84,52.37,65.9952,54.06,42.96,5.7676801681518555,1.6676864624023438,2.7064101696014404,5.81644344329834,30.26021385192871,46.21843338012695
3,70.0324,57.96,52.48,48.5256,51.66,38.32,4.70796537399292,1.5135085582733154,9.24124526977539,15.145163536071777,39.42449188232422,70.03237915039062
4,55.508,61.79,52.67,32.3494,46.41,40.86,3.919431447982788,1.5492719411849976,7.5386481285095215,11.610222816467285,30.890426635742188,55.507999420166016
5,44.7346,50.41,47.17,19.6378,53.64,41.0,3.4108428955078125,1.678090214729309,5.815621852874756,10.072522163391113,23.757535934448242,44.73461151123047
6,29.8579,54.56,48.11,14.3221,46.54,37.7,2.718919277191162,1.209160566329956,2.935887336730957,6.702451229095459,16.291431427001953,29.857851028442383
7,25.8351,51.86,48.48,12.1024,55.99,41.11,2.8173179626464844,0.8670758008956909,1.920931100845337,3.9242348670959473,16.305519104003906,25.835079193115234
8,21.1221,64.47,55.18,9.2435,54.06,39.28,2.262819290161133,0.9175726771354675,1.6221911907196045,3.1823244094848633,13.137187004089355,21.122095108032227
9,19.8763,58.05,48.79,7.022,30.74,32.19,3.128709077835083,1.0301324129104614,1.826877236366272,3.0397205352783203,10.85085391998291,19.876293182373047
10,14.9844,46.16,46.12,6.9027,22.49,25.07,2.1984949111938477,0.7232348918914795,2.1413631439208984,2.188530683517456,7.7327728271484375,14.984396934509277
11,15.3981,37.53,40.41,6.4673,27.51,27.84,3.134589195251465,0.7211222648620605,2.4633116722106934,1.9195116758346558,7.15959358215332,15.398128509521484
12,15.8421,42.67,44.76,5.0692,42.81,38.3,2.7534451484680176,0.8493958711624146,2.476463794708252,1.816048502922058,7.946794509887695,15.842147827148438
13,14.0517,50.43,47.62,4.0303,44.93,37.95,1.7536699771881104,0.7649044394493103,2.2694242000579834,1.6279406547546387,7.635777473449707,14.051715850830078
14,13.2698,49.08,47.71,4.4064,37.6,35.05,2.4795081615448,0.6081624627113342,1.910516619682312,1.583019495010376,6.688544273376465,13.269750595092773
15,12.9826,46.14,47.48,4.5769,54.79,40.84,2.453456163406372,0.5559778213500977,1.3719545602798462,1.678291916847229,6.922889709472656,12.98257064819336
16,12.9624,58.13,52.11,4.5534,54.98,39.68,2.2036633491516113,0.5859858989715576,1.1585861444473267,1.6149392127990723,7.399223804473877,12.962398529052734
17,11.6413,63.24,53.47,3.8418,54.47,39.42,2.1813418865203857,0.569862961769104,1.0468541383743286,1.3287065029144287,6.514491081237793,11.641256332397461
18,10.7475,57.99,47.1,3.0189,48.66,36.34,2.2484562397003174,0.49790316820144653,1.1111652851104736,0.8803585767745972,6.009616374969482,10.747499465942383
19,10.5242,54.37,50.68,3.0011,44.56,39.71,3.4116098880767822,0.49349814653396606,1.056342601776123,0.7495367527008057,4.813236236572266,10.524223327636719
20,10.9115,43.67,45.0,2.8737,49.03,43.9,2.8695080280303955,0.604903519153595,1.3358254432678223,0.8529695868492126,5.248288154602051,10.911495208740234
21,10.5767,44.14,45.33,2.9357,47.93,38.4,2.2571706771850586,0.6266000270843506,1.3157265186309814,0.9060946106910706,5.471126556396484,10.5767183303833
22,8.4694,49.71,46.87,2.962,52.58,40.41,1.5890053510665894,0.5197982788085938,0.9003766775131226,0.8857894539833069,4.574413776397705,8.469383239746094
23,9.081,54.03,47.71,2.8999,55.02,42.46,1.9381732940673828,0.43602368235588074,1.1744126081466675,0.8629060983657837,4.669478416442871,9.08099365234375
24,8.3954,56.92,51.11,2.6656,55.53,42.21,1.3794901371002197,0.42740753293037415,1.0422712564468384,0.9055086374282837,4.640761852264404,8.395439147949219
25,10.3998,58.6,52.02,2.2575,55.94,43.35,1.7544316053390503,0.4059487581253052,1.3830565214157104,0.7163885235786438,6.139937877655029,10.399763107299805
26,8.4611,56.07,50.55,2.1806,50.92,40.72,1.7355706691741943,0.4235965609550476,1.025415301322937,0.6184655427932739,4.658080101013184,8.461128234863281
27,9.6395,48.11,47.68,2.3585,49.82,41.34,1.4905701875686646,0.5071597695350647,1.0984083414077759,0.6325771808624268,5.910781383514404,9.639497756958008
28,8.9483,45.75,44.59,2.3424,52.03,40.63,1.7592183351516724,0.5676877498626709,1.0816407203674316,0.6553507447242737,4.8844122886657715,8.948309898376465
29,9.9118,51.07,48.11,2.2409,51.71,39.38,1.5554378032684326,0.48934170603752136,1.4012727737426758,0.5768184065818787,5.888879299163818,9.911749839782715
30,8.2412,53.04,49.78,2.0278,55.71,43.13,1.310539960861206,0.4080577492713928,0.8992155194282532,0.6054681539535522,5.017941951751709,8.241223335266113
31,8.8065,51.37,48.48,2.1357,51.66,37.43,1.5139886140823364,0.3680405020713806,0.9674584269523621,0.6154484748840332,5.341556072235107,8.80649185180664
32,7.472,56.16,49.96,2.0365,53.18,39.23,1.2738702297210693,0.39964017271995544,0.8273070454597473,0.6374821066856384,4.3336944580078125,7.471993923187256
33,7.8991,53.45,48.22,1.7536,56.91,44.27,1.883811116218567,0.3823421895503998,0.722251296043396,0.6083729267120361,4.302279472351074,7.899056911468506
34,8.6116,52.05,47.36,1.8569,48.89,35.29,1.9493883848190308,0.4142604470252991,1.062305212020874,0.5869799852371216,4.598655700683594,8.611589431762695
35,8.3833,51.95,49.2,1.6858,54.01,41.41,2.165724515914917,0.4228760302066803,1.1235222816467285,0.5725081562995911,4.098697185516357,8.383328437805176
36,7.9558,51.29,45.82,1.8306,47.93,35.43,2.137103319168091,0.4178467094898224,0.9156078100204468,0.5417001247406006,3.943511486053467,7.955769062042236
37,8.597,51.43,48.53,1.7757,53.18,41.08,1.2525120973587036,0.3743010461330414,1.2019522190093994,0.5358254313468933,5.232449054718018,8.597040176391602
38,8.0845,55.72,51.82,1.8491,53.27,40.21,1.9431829452514648,0.3718050420284271,1.0243767499923706,0.5270712375640869,4.218095779418945,8.084531784057617
39,8.5161,55.52,49.09,1.6727,57.33,45.1,2.0840585231781006,0.36567988991737366,1.140691876411438,0.5340170860290527,4.391670227050781,8.516117095947266
40,6.0052,54.09,49.65,1.6439,50.23,38.08,1.033376693725586,0.3693057596683502,0.7757652401924133,0.5021782517433167,3.3245444297790527,6.0051703453063965
41,6.0834,49.55,48.41,1.6057,51.71,39.48,1.126416802406311,0.38249674439430237,0.7121181488037109,0.492038756608963,3.3703501224517822,6.083420753479004
