epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
1,72.8213,12.09,13.95,56.8784,55.76,41.28,9.688725471496582,4.679586887359619,9.629188537597656,11.941407203674316,36.88241958618164,72.82132720947266
2,66.2721,60.95,51.42,69.7049,54.65,39.15,6.159857273101807,2.838432788848877,4.694365501403809,9.601649284362793,42.97782516479492,66.27213287353516
3,73.2234,63.74,52.49,46.9608,57.05,42.6,6.035216808319092,1.3512945175170898,8.150611877441406,9.206003189086914,48.48023986816406,73.2233657836914
4,57.6543,59.88,50.52,49.7755,45.81,39.82,5.659285068511963,1.7613095045089722,5.558694362640381,11.6586332321167,33.016380310058594,57.65430450439453
5,53.0791,46.42,45.07,38.8155,55.76,42.02,5.593660354614258,1.4388271570205688,3.797638177871704,10.987517356872559,31.261476516723633,53.07911682128906
6,45.8497,60.52,51.92,34.7314,55.02,39.92,5.222817420959473,1.3679594993591309,3.5285212993621826,9.130634307861328,26.599777221679688,45.849708557128906
7,42.5301,59.46,49.01,22.6995,54.01,39.62,5.220005989074707,1.281659483909607,4.485209941864014,7.183578014373779,24.35967445373535,42.530128479003906
8,31.5967,59.18,49.79,24.6583,39.45,36.91,5.6846604347229,1.053372859954834,3.2130954265594482,4.761958122253418,16.883581161499023,31.59666633605957
9,30.6234,49.89,47.71,16.4136,20.65,22.07,4.553308010101318,0.872597873210907,3.6964895725250244,2.8023874759674072,18.69859504699707,30.62337875366211
10,26.0439,37.39,41.65,16.7396,24.38,24.88,4.345548152923584,1.058916687965393,2.9349989891052246,2.4797616004943848,15.224698066711426,26.04392433166504
11,26.0308,38.65,41.65,16.739,40.0,35.5,4.633696556091309,1.5110924243927002,2.664341688156128,3.2520666122436523,13.969579696655273,26.030776977539062
12,27.1046,53.08,48.69,15.0695,52.53,38.0,4.0306925773620605,1.7917073965072632,2.633678913116455,4.041146278381348,14.60737133026123,27.104597091674805
13,25.6804,62.61,53.87,13.8684,54.38,38.82,4.993490219116211,1.3607689142227173,2.7335896492004395,2.938979387283325,13.653525352478027,25.68035316467285
14,22.0736,65.38,55.24,12.4331,56.54,42.01,4.614579677581787,0.7847803235054016,2.34312105178833,1.8292781114578247,12.501838684082031,22.073596954345703
15,21.0634,61.82,52.15,12.5671,50.23,40.74,4.2159905433654785,0.6552415490150452,2.2932636737823486,1.9270215034484863,11.971899032592773,21.06341552734375
16,21.0821,55.83,49.32,12.1014,48.43,39.97,3.713444232940674,0.7409559488296509,2.0962395668029785,2.4758760929107666,12.055582046508789,21.08209800720215
17,19.8007,54.06,48.69,8.935,53.55,40.62,3.2288835048675537,0.7936281561851501,2.1477112770080566,2.7947998046875,10.835649490356445,19.80067253112793
18,19.5445,57.81,51.85,7.9017,51.66,37.55,3.1580917835235596,0.8353792428970337,2.0167269706726074,2.7936317920684814,10.740683555603027,19.544513702392578
19,17.1675,56.04,50.11,7.4812,54.61,43.18,2.917145013809204,0.8086504936218262,1.8697035312652588,2.586467981338501,8.985542297363281,17.167509078979492
20,17.7976,49.41,47.7,7.5441,49.91,38.64,2.8343212604522705,0.7236686944961548,2.0034706592559814,2.2895662784576416,9.946599960327148,17.797626495361328
21,18.1703,44.9,45.4,6.3579,53.46,43.63,2.6621994972229004,0.6586479544639587,2.400482654571533,1.860414981842041,10.58857536315918,18.170320510864258
22,18.0486,42.0,43.13,5.6768,56.87,44.75,3.233058452606201,0.6509010195732117,2.4009182453155518,1.5429856777191162,10.220744132995605,18.048606872558594
23,16.1836,48.2,46.15,6.3284,54.56,39.43,3.1776676177978516,0.702589750289917,2.122332811355591,1.3763407468795776,8.804621696472168,16.183551788330078
24,14.1889,57.22,51.26,6.1261,54.19,38.71,2.230177879333496,0.8736594319343567,1.6312674283981323,1.5831815004348755,7.870565414428711,14.188851356506348
25,15.5688,58.89,49.34,5.7735,48.89,32.64,2.7250173091888428,0.9582409262657166,1.5736749172210693,1.7121198177337646,8.599780082702637,15.568833351135254
26,14.9458,61.53,52.99,4.6878,49.17,39.8,2.672109365463257,0.7946012020111084,2.0054514408111572,1.4097228050231934,8.06386947631836,14.945755004882812
27,14.6932,55.17,51.25,4.8197,34.84,35.05,2.119412422180176,0.6122980117797852,2.153912305831909,1.3157868385314941,8.491774559020996,14.693184852600098
28,13.9086,46.54,46.9,4.8969,31.84,33.82,2.22257399559021,0.5831076502799988,1.97715163230896,1.475507140159607,7.6502838134765625,13.908623695373535
29,14.9494,45.83,46.41,4.9662,42.12,35.23,2.6567800045013428,0.5946817994117737,1.976454734802246,1.5216082334518433,8.199825286865234,14.949350357055664
30,14.8135,53.04,50.96,5.2081,52.3,37.29,2.365678310394287,0.6431287527084351,1.7125334739685059,1.5141353607177734,8.57797622680664,14.813451766967773
31,14.7055,58.44,50.93,4.9699,55.44,40.1,2.3951358795166016,0.6554824113845825,1.7034997940063477,1.4094082117080688,8.541953086853027,14.705479621887207
32,13.6092,58.61,49.79,4.3562,53.73,38.9,2.189941644668579,0.6325902342796326,1.5451276302337646,1.3007510900497437,7.940819263458252,13.609230041503906
33,12.4537,58.15,51.89,3.5119,52.26,41.59,1.8585127592086792,0.5631867051124573,1.7526084184646606,1.1901367902755737,7.089229106903076,12.453673362731934
34,12.1107,53.39,51.33,3.3368,51.71,41.78,1.5139575004577637,0.5485388040542603,1.7157071828842163,1.1897104978561401,7.142809867858887,12.110723495483398
35,13.1139,48.89,48.43,3.5298,53.5,41.4,1.8058645725250244,0.5969843864440918,1.8940162658691406,1.1362884044647217,7.680756568908691,13.113910675048828
36,12.4384,54.53,52.58,3.8833,54.42,40.78,1.5751417875289917,0.6645790338516235,1.6317945718765259,1.1585577726364136,7.4082865715026855,12.438359260559082
37,12.594,55.12,50.78,3.6641,53.87,40.04,1.9550353288650513,0.6966891288757324,1.4386924505233765,1.1192209720611572,7.384365081787109,12.594002723693848
38,12.2165,55.19,49.64,3.2139,56.45,43.49,1.9803988933563232,0.6763935685157776,1.5581777095794678,1.0625375509262085,6.938963890075684,12.216470718383789
39,12.2579,55.24,50.47,3.6096,49.95,36.62,1.9808824062347412,0.5836388468742371,1.8293792009353638,1.0695984363555908,6.7944207191467285,12.257919311523438
40,12.6257,51.9,48.76,3.3723,51.47,39.71,1.4248278141021729,0.547032356262207,1.9023923873901367,1.1301888227462769,7.621268272399902,12.625709533691406
41,12.1279,50.15,47.99,3.4235,52.21,38.61,1.8586052656173706,0.5469039678573608,1.6192749738693237,1.1470208168029785,6.956075191497803,12.127880096435547
42,13.043,53.37,48.98,3.1341,54.84,40.66,2.3909335136413574,0.5995473265647888,1.8007168769836426,1.095264196395874,7.1565375328063965,13.042999267578125
43,10.8596,53.92,50.28,2.7026,61.94,48.74,1.555025577545166,0.5960559248924255,1.2939856052398682,1.003672480583191,6.410865306854248,10.859604835510254
44,11.2575,53.73,48.3,2.7979,56.77,43.18,2.158398389816284,0.583901584148407,1.5310778617858887,0.969318687915802,6.014819145202637,11.257515907287598
45,12.1261,54.12,50.73,2.7557,54.15,40.9,1.9403386116027832,0.5535057187080383,1.6102142333984375,0.9918807744979858,7.030125141143799,12.12606430053711
46,10.2552,53.21,50.46,2.8702,53.18,39.34,1.5595486164093018,0.5349366664886475,1.5256361961364746,1.0250186920166016,5.610043048858643,10.255183219909668
47,10.5397,54.89,50.52,2.8204,50.92,37.95,1.9907275438308716,0.563260555267334,1.397530436515808,0.9905486106872559,5.5976409912109375,10.539708137512207
48,12.3176,56.16,50.75,2.945,45.44,33.03,2.274641990661621,0.5608875155448914,1.5616487264633179,0.9396705031394958,6.980782508850098,12.317630767822266
49,11.3403,52.29,47.65,2.678,50.09,40.92,1.8416074514389038,0.5708430409431458,1.4341440200805664,0.9367866516113281,6.556925296783447,11.340306282043457
50,10.8555,51.26,48.69,2.7291,46.82,37.31,1.703837275505066,0.5517450571060181,1.4429457187652588,0.9510970711708069,6.205888271331787,10.855513572692871
51,11.33,49.76,47.67,2.6084,56.68,45.26,1.5849045515060425,0.5485662221908569,1.56070876121521,0.968015193939209,6.667755603790283,11.329950332641602
52,10.8634,53.39,49.43,2.9022,49.91,34.53,1.790518045425415,0.5352432727813721,1.61775541305542,0.9747876524925232,5.945122718811035,10.86342716217041
53,10.3163,56.11,51.44,2.7403,56.54,41.96,2.190274477005005,0.5227941274642944,1.3531304597854614,0.9864429831504822,5.26363468170166,10.316276550292969
54,9.7884,56.87,51.46,2.7397,56.91,42.3,1.7196483612060547,0.5269433259963989,1.284439206123352,0.926398515701294,5.331003665924072,9.788433074951172
55,10.3208,56.55,51.86,2.6799,56.64,42.14,1.6419979333877563,0.5310158133506775,1.3505637645721436,0.9252395629882812,5.872003555297852,10.320820808410645
56,11.5093,55.53,50.72,2.5425,55.94,41.53,2.106870412826538,0.5402191281318665,1.5744364261627197,0.9226166009902954,6.365185260772705,11.50932788848877
57,10.1485,53.59,49.35,2.5644,50.37,36.67,1.692366361618042,0.5521010160446167,1.4334336519241333,0.9064341187477112,5.5641608238220215,10.1484956741333
58,10.3434,50.2,47.38,2.6151,50.97,38.05,1.643941044807434,0.5682123899459839,1.2976256608963013,0.9229180216789246,5.910714149475098,10.34341049194336
59,10.4107,49.19,47.08,2.4489,54.93,42.19,1.6703835725784302,0.5393221974372864,1.4410827159881592,0.9340420365333557,5.825847148895264,10.410676956176758
60,11.5351,51.98,49.09,2.6299,53.96,39.29,1.8294943571090698,0.5476650595664978,1.910086989402771,0.9372091889381409,6.310664653778076,11.535120010375977
61,9.2607,55.2,50.83,2.7062,55.76,40.95,1.4939465522766113,0.5471359491348267,1.3626282215118408,0.8713638186454773,4.985599040985107,9.260673522949219
62,9.7991,56.61,51.11,2.4901,56.96,42.38,1.806075096130371,0.5413409471511841,1.3025952577590942,0.9029130339622498,5.246224403381348,9.799148559570312
63,11.5104,55.61,49.91,2.4803,52.44,39.64,2.250744104385376,0.5203263163566589,1.3529393672943115,0.9356610774993896,6.45074462890625,11.510416030883789
64,9.2272,50.71,47.73,2.4447,50.18,37.92,1.4876577854156494,0.5208587050437927,1.2091758251190186,0.9408217072486877,5.068655014038086,9.227169036865234
65,10.0812,51.94,49.37,2.4415,52.12,38.36,1.535678744316101,0.5418747663497925,1.3034772872924805,0.9237958788871765,5.776342868804932,10.081169128417969
66,11.1451,53.98,49.44,2.4546,54.42,41.37,1.9247889518737793,0.5652503371238708,1.4838844537734985,0.8924729824066162,6.278705596923828,11.145102500915527
67,10.7212,54.23,49.76,2.7286,46.96,34.15,1.8380812406539917,0.538125216960907,1.5768555402755737,0.87735515832901,5.890800952911377,10.72121810913086
68,9.4464,53.88,50.89,2.5473,52.07,39.18,1.074764609336853,0.5176174640655518,1.2613683938980103,0.9217211008071899,5.6709160804748535,9.44638729095459
69,9.2856,55.04,51.76,2.5203,55.21,40.01,1.0688893795013428,0.4882655143737793,1.1351075172424316,0.8894110321998596,5.703958988189697,9.285632133483887
70,9.833,55.19,49.65,2.4779,56.45,42.07,1.2072182893753052,0.5223082304000854,1.2642499208450317,0.866801381111145,5.972471237182617,9.833048820495605
71,11.9991,55.17,48.45,2.3046,55.62,43.35,2.4853227138519287,0.53187495470047,1.8670427799224854,0.859358549118042,6.25551700592041,11.999115943908691
72,9.1256,52.66,49.15,2.4575,48.39,38.31,1.9638844728469849,0.5186351537704468,1.2347694635391235,0.8668793439865112,4.541453838348389,9.125621795654297
73,9.1627,49.46,46.88,2.399,51.29,39.66,1.9590158462524414,0.5545728802680969,1.3450756072998047,0.8719945549964905,4.431994438171387,9.162652969360352
74,10.1002,49.26,46.45,2.4081,55.9,41.77,1.6971937417984009,0.5432033538818359,1.4079464673995972,0.8668193817138672,5.585003852844238,10.100166320800781
75,10.1954,54.66,50.48,2.4616,54.98,39.62,1.9474815130233765,0.5098806023597717,1.4270836114883423,0.8421601057052612,5.468795299530029,10.195401191711426
76,9.3055,57.16,50.05,2.5821,52.03,37.97,1.7601401805877686,0.5220575928688049,1.3492740392684937,0.8441786170005798,4.829857349395752,9.30550765991211
77,9.3333,53.88,49.3,2.3129,55.3,44.33,1.5749006271362305,0.5324951410293579,1.1880121231079102,0.839276134967804,5.198605537414551,9.333290100097656
78,9.8318,50.6,48.47,2.4361,51.66,37.91,1.887194275856018,0.5022265911102295,1.356465458869934,0.8601130843162537,5.22581148147583,9.83181095123291
79,10.4998,53.16,48.77,2.3707,50.83,37.34,1.4517159461975098,0.5115333795547485,1.6585297584533691,0.8217929601669312,6.0562262535095215,10.499797821044922
80,10.6941,52.57,48.75,2.2727,52.35,40.69,1.3808858394622803,0.5391664505004883,1.7057018280029297,0.8636723160743713,6.204667568206787,10.694093704223633
81,10.2554,52.31,49.17,2.5258,49.17,35.28,1.3721545934677124,0.5117851495742798,1.6009142398834229,0.8243716955184937,5.946211338043213,10.255437850952148
82,11.036,53.45,49.47,2.5174,54.24,39.24,1.6406749486923218,0.5171803832054138,1.6786787509918213,0.842542290687561,6.356971740722656,11.03604793548584
83,10.817,56.0,50.47,2.51,54.61,39.44,1.7239304780960083,0.5025135278701782,1.4800212383270264,0.805702269077301,6.304858684539795,10.817026138305664
84,10.8758,56.73,52.48,2.227,56.59,42.45,1.6618313789367676,0.4923396408557892,1.3881187438964844,0.8278224468231201,6.505641460418701,10.875753402709961
85,10.7121,56.22,51.46,2.2822,52.67,40.0,1.8381989002227783,0.49553725123405457,1.2181364297866821,0.8021427392959595,6.358050346374512,10.712065696716309
86,11.0798,53.12,49.76,2.3345,51.15,37.82,1.5119669437408447,0.4951876997947693,1.5371028184890747,0.8235669732093811,6.711987495422363,11.079812049865723
87,9.93,54.47,51.42,2.2068,57.74,43.68,1.445122241973877,0.5186141729354858,1.5637192726135254,0.8504728674888611,5.552082538604736,9.930011749267578
88,9.3919,55.06,51.16,2.3104,57.19,42.7,1.1859489679336548,0.5255685448646545,1.6185804605484009,0.8372862935066223,5.224532604217529,9.39191722869873
89,11.1695,54.33,48.8,2.3598,51.75,37.38,1.945081114768982,0.508705198764801,1.984434962272644,0.8156349062919617,5.915610313415527,11.169466018676758
90,10.3498,54.33,50.42,2.1104,55.39,41.6,1.5044171810150146,0.5120444893836975,1.5181225538253784,0.8382623195648193,5.9769206047058105,10.349766731262207
91,10.1211,53.45,49.13,2.2715,54.19,39.02,2.054619789123535,0.5027425289154053,1.6510283946990967,0.8032801747322083,5.109443664550781,10.121114730834961
92,9.7221,52.54,47.45,1.9086,61.84,48.89,1.8493146896362305,0.5157966613769531,1.4182093143463135,0.7962382435798645,5.142529010772705,9.722087860107422
93,9.5113,55.7,50.77,2.2974,52.26,38.29,1.8547383546829224,0.49994364380836487,1.246255874633789,0.7924005389213562,5.117949962615967,9.511287689208984
94,10.2047,49.18,45.48,2.0956,51.43,38.28,1.8294262886047363,0.5188632011413574,1.156436800956726,0.7893607020378113,5.910599231719971,10.204686164855957
95,10.1044,51.15,48.51,2.2007,52.67,37.92,1.399059772491455,0.5136926770210266,1.069180965423584,0.8116783499717712,6.310774326324463,10.104386329650879
96,8.4871,53.86,50.39,2.3096,52.58,36.85,1.2049388885498047,0.5074675679206848,1.1168094873428345,0.7864415645599365,4.871448516845703,8.487106323242188
97,10.7216,56.84,50.89,2.1876,56.04,41.18,1.9804600477218628,0.5008999109268188,1.522340178489685,0.814327597618103,5.903541088104248,10.721569061279297
98,11.3796,55.55,50.91,2.0997,57.79,43.87,1.7735141515731812,0.5110107660293579,1.625701904296875,0.8441568613052368,6.62520170211792,11.379585266113281
99,10.993,56.13,53.01,2.2474,52.9,37.43,1.3126789331436157,0.45086178183555603,1.9896330833435059,0.7739753127098083,6.465827465057373,10.992977142333984
100,10.6167,56.92,51.93,2.096,57.37,42.86,1.8555797338485718,0.4738333225250244,1.5924614667892456,0.7453446984291077,5.94943380355835,10.616653442382812
