epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
13,10.4454,39.13,33.71,4.2441,53.04,41.47,1.7967193126678467,0.451465368270874,1.7706843614578247,2.2435030937194824,9.5359525680542,15.798324584960938
14,10.706,46.26,35.09,4.348,49.26,36.33,1.3586835861206055,0.48916852474212646,0.6064738035202026,1.9408260583877563,3.3878512382507324,7.783002853393555
15,9.3901,47.67,37.71,4.0095,54.42,43.82,1.212427020072937,0.49095696210861206,0.6038156747817993,1.9557819366455078,3.451157331466675,7.714138984680176
16,9.831,42.75,35.52,3.9735,52.35,40.48,1.1763331890106201,0.47373440861701965,0.6834917068481445,1.8595577478408813,3.525862216949463,7.7189788818359375
17,9.2738,47.34,35.79,3.6708,54.06,41.0,2.0123894214630127,0.49321502447128296,0.7484990358352661,1.7829197645187378,3.5449414253234863,8.581964492797852
18,8.8736,41.06,33.93,3.4433,49.95,38.88,1.1229195594787598,0.4852971136569977,0.5750629305839539,1.7914730310440063,2.8647165298461914,6.839468955993652
19,8.3643,45.53,36.61,3.3253,52.9,39.87,1.8678375482559204,0.45072826743125916,0.7445632219314575,1.7182676792144775,3.7467775344848633,8.528173446655273
20,8.3158,45.61,36.27,3.1078,52.03,40.41,1.622767686843872,0.5354893207550049,1.169703483581543,1.9250680208206177,9.5289888381958,14.78201675415039
21,8.3648,42.32,34.61,3.2397,54.29,40.72,1.1158844232559204,0.41168662905693054,0.5054531693458557,1.6050584316253662,2.4043891429901123,6.042471885681152
22,8.5559,44.82,34.29,2.9613,55.62,42.41,4.838481426239014,0.515131413936615,1.3165055513381958,1.8648697137832642,7.886730194091797,16.42171859741211
23,7.9115,49.15,38.41,2.8216,56.82,43.88,1.3365681171417236,0.42396390438079834,0.5319789052009583,1.4574804306030273,2.2416985034942627,5.991689682006836
24,7.5977,39.81,32.7,2.7089,54.01,40.97,0.9915555119514465,0.41735896468162537,0.4944497048854828,1.4605841636657715,2.3084750175476074,5.672423362731934
25,7.2461,46.17,36.31,2.7094,55.53,41.64,1.1484825611114502,0.4046052098274231,0.5565033555030823,1.4646857976913452,2.8025779724121094,6.37685489654541
26,8.1652,45.11,35.88,2.6167,55.67,43.36,0.8094770312309265,0.438959538936615,0.45371925830841064,1.4612222909927368,2.2563300132751465,5.419708251953125
27,8.0393,44.38,34.96,2.7699,50.74,36.93,1.1175559759140015,0.41185706853866577,0.45636066794395447,1.2670934200286865,1.9284292459487915,5.181296348571777
28,7.527,42.65,34.73,2.6597,55.85,42.66,0.9103966355323792,0.37217652797698975,0.4390315115451813,1.306001901626587,1.9601731300354004,4.98777961730957
29,6.5248,43.4,33.08,2.4654,55.07,42.16,1.9528721570968628,0.40400561690330505,0.8605045676231384,1.5323554277420044,5.766556262969971,10.516294479370117
30,7.2699,42.55,36.1,2.5455,57.28,44.1,1.2015132904052734,0.3900027573108673,0.5762646794319153,1.2492207288742065,2.8516616821289062,6.26866340637207
31,6.433,45.94,34.89,2.5233,54.01,40.37,1.388604998588562,0.3974480628967285,1.4219579696655273,1.3229138851165771,6.530221462249756,11.061145782470703
32,6.331,40.5,34.66,2.5187,56.5,42.3,0.5690362453460693,0.33477896451950073,0.4004950225353241,1.0770152807235718,1.6298465728759766,4.011172294616699
33,6.6883,44.59,33.41,2.4433,51.94,37.59,0.6869380474090576,0.3204687535762787,0.36832427978515625,1.1196826696395874,1.7583119869232178,4.253725528717041
34,6.5494,41.31,32.26,2.2536,55.85,43.65,0.9880381226539612,0.3747195601463318,0.4383802115917206,1.0990610122680664,1.509633183479309,4.409832000732422
35,5.978,43.28,33.61,2.2953,51.29,37.36,2.664611339569092,0.39701199531555176,1.0447394847869873,1.347098469734192,7.51850700378418,12.971967697143555
36,5.6903,41.68,34.74,2.4562,49.68,34.5,1.0531642436981201,0.382730633020401,0.48948585987091064,0.9772942662239075,2.175724744796753,5.078399658203125
37,5.277,41.54,32.44,2.4601,51.66,37.4,1.8683764934539795,0.3260507881641388,0.9051297903060913,1.0584203004837036,4.7304487228393555,8.888425827026367
38,5.732,45.27,35.71,2.5951,53.92,39.59,0.8785094022750854,0.3278714418411255,0.3775334656238556,0.9563391804695129,1.3991683721542358,3.9394218921661377
39,6.5923,41.76,33.42,2.4954,54.24,43.3,1.2096701860427856,0.31605491042137146,0.520209789276123,0.9519129991531372,2.116077423095703,5.113924980163574
40,8.7,44.17,35.41,2.5773,53.0,40.76,1.2915332317352295,0.3697334825992584,0.4910728931427002,0.9046628475189209,2.198075294494629,5.255077362060547
41,8.0456,40.82,34.44,2.6262,50.88,37.95,9.226096153259277,0.4236343204975128,2.5032193660736084,1.0102683305740356,7.099752902984619,20.262971878051758
42,8.8885,42.83,34.66,2.6674,50.88,36.94,1.0726115703582764,0.3185229003429413,0.3785509765148163,0.850240170955658,1.318945050239563,3.938870668411255
43,9.0924,40.18,33.99,2.531,54.65,42.28,0.8621705770492554,0.3133281171321869,0.4087003469467163,0.8615449070930481,1.5357955694198608,3.981539726257324
44,6.5839,44.54,34.24,2.3802,55.76,44.88,1.0989971160888672,0.32560235261917114,0.3829202950000763,0.6842654347419739,1.245030403137207,3.7368154525756836
45,6.5006,38.81,33.17,2.3581,52.4,40.61,1.046715259552002,0.36088576912879944,0.39309224486351013,0.7491548657417297,1.3101768493652344,3.860024929046631
46,6.9855,38.38,31.17,2.4081,53.27,38.99,1.174994707107544,0.34853437542915344,0.4047859311103821,0.6942364573478699,1.2147632837295532,3.8373146057128906
47,5.8043,44.03,36.12,2.8636,49.08,38.65,1.0357913970947266,0.3082771897315979,0.3616648316383362,0.8722298741340637,1.2007614374160767,3.7787246704101562
48,7.5079,45.23,34.84,3.1642,51.11,38.75,0.9908967614173889,0.2945096492767334,0.32880812883377075,1.0538219213485718,1.3878403902053833,4.055876731872559
49,9.1732,43.14,36.56,3.1236,43.13,33.26,1.0794486999511719,0.3646053671836853,0.505122721195221,1.2433443069458008,2.033144474029541,5.22566556930542
50,9.1762,40.11,34.33,3.046,54.65,41.14,1.0351499319076538,0.3548203110694885,0.34380173683166504,1.1953948736190796,1.1898326873779297,4.118999481201172
51,7.6098,43.17,33.37,2.9178,49.86,40.54,1.4858465194702148,0.3843565583229065,0.4729819893836975,1.1692092418670654,1.8100796937942505,5.322474002838135
52,8.5837,39.61,34.65,2.9484,54.06,40.6,1.0800350904464722,0.36365190148353577,0.36384087800979614,0.9868688583374023,1.1490459442138672,3.9434428215026855
53,7.9553,43.6,33.3,2.6306,52.76,41.13,1.0411555767059326,0.3519710600376129,0.3872758448123932,0.9892398118972778,1.600603461265564,4.370245933532715
54,6.3736,38.09,31.83,2.6435,53.69,40.4,2.2329394817352295,0.32800617814064026,1.3429837226867676,1.077236294746399,11.170680046081543,16.151845932006836
55,6.1466,47.4,36.65,2.5711,47.47,33.75,1.3260349035263062,0.33345091342926025,0.467134952545166,0.8413095474243164,1.994535207748413,4.962465286254883
56,7.2409,40.98,34.79,2.375,52.76,41.7,0.8440418839454651,0.3243311643600464,0.3582744002342224,0.8494644165039062,1.1532608270645142,3.5293726921081543
57,8.6884,38.31,32.26,2.3012,54.88,42.98,1.0389600992202759,0.3432444930076599,0.3437313437461853,0.7662385106086731,0.9308921098709106,3.4230666160583496
58,6.306,41.5,33.2,2.2202,52.9,42.36,0.8409184217453003,0.3219859004020691,0.35439246892929077,0.7544417977333069,1.150242805480957,3.4219813346862793
59,4.938,41.54,35.04,2.1578,53.69,40.67,0.957321047782898,0.314583420753479,0.3333396911621094,0.6724634170532227,0.876379132270813,3.1540865898132324
60,5.5883,46.52,37.72,2.0249,55.39,44.78,0.9012852907180786,0.3342745900154114,0.3918629288673401,0.7270662188529968,1.2920972108840942,3.6465861797332764
61,6.788,42.58,34.06,2.0908,53.87,43.2,1.0084266662597656,0.32429975271224976,0.3626348376274109,0.6044591665267944,0.8345120549201965,3.1343326568603516
62,6.0287,38.34,32.21,2.1961,54.47,42.67,1.1784231662750244,0.3174341320991516,0.4189254939556122,0.6732102036476135,1.260412335395813,3.848405361175537
63,5.7761,44.35,34.49,2.0482,49.45,40.91,0.7400776147842407,0.3010585904121399,0.316426157951355,0.603198230266571,1.1422041654586792,3.1029646396636963
64,4.9288,39.59,35.19,2.132,57.93,45.17,0.8621492981910706,0.2760133743286133,0.3633532226085663,0.5534437894821167,1.001331090927124,3.056290626525879
65,6.7807,37.13,29.47,2.0621,53.5,41.52,0.5542327165603638,0.2842026650905609,0.28994694352149963,0.6046804189682007,0.7702111005783081,2.5032739639282227
66,4.78,43.75,33.62,2.0023,51.75,40.09,0.9710618257522583,0.29277747869491577,0.31449443101882935,0.530672013759613,0.6696825623512268,2.778688430786133
67,6.4288,41.26,34.5,1.8715,48.43,39.23,0.8077889680862427,0.3036678731441498,0.339189350605011,0.5084113478660583,0.9605025053024292,2.919559955596924
68,5.2146,38.3,32.14,2.0666,54.15,40.95,0.8552835583686829,0.2992289960384369,0.3089202344417572,0.4447074234485626,0.5571175813674927,2.4652576446533203
69,5.23,43.41,36.44,1.9288,54.79,41.44,0.8555252552032471,0.30019646883010864,0.3420124351978302,0.5283864736557007,1.176743507385254,3.202864170074463
70,4.2783,40.16,32.68,1.8865,47.24,36.02,0.772448718547821,0.3800528049468994,0.615128219127655,1.1541017293930054,6.71171760559082,9.63344955444336
71,4.612,39.75,33.03,1.9784,52.12,38.53,0.7038673758506775,0.2781952917575836,0.31541937589645386,0.4909040033817291,0.9682512283325195,2.7566370964050293
72,4.4272,45.83,36.19,1.8013,50.18,41.92,0.8395407795906067,0.30290502309799194,0.3022536635398865,0.4212323725223541,0.48801830410957336,2.353950262069702
73,4.9697,36.22,32.54,1.8473,55.99,42.75,0.9663747549057007,0.3004149794578552,0.36672717332839966,0.4620109796524048,0.886957585811615,2.982485294342041
74,5.2604,41.54,35.06,1.889,50.74,37.65,0.5673670172691345,0.2766883075237274,0.27858665585517883,0.42191627621650696,0.4914379417896271,2.035996198654175
75,4.1233,43.8,35.2,1.8868,52.21,39.53,0.8807259798049927,0.2957662343978882,0.29800933599472046,0.4195946156978607,0.46741002798080444,2.361506223678589
76,4.4047,41.77,34.79,1.9797,54.52,41.95,2.2254467010498047,0.3133540153503418,1.4253536462783813,0.5686259269714355,8.130040168762207,12.662819862365723
77,4.6712,40.81,33.62,1.805,54.01,41.18,0.9664758443832397,0.29710766673088074,0.3465318977832794,0.42670756578445435,0.6646484136581421,2.7014713287353516
78,4.1576,37.76,31.86,1.7743,53.04,40.96,0.7402072548866272,0.29741644859313965,0.30029037594795227,0.3658274710178375,0.37286120653152466,2.0766026973724365
79,4.4753,39.89,33.37,1.709,57.14,45.22,0.7167938351631165,0.2894287407398224,0.310141384601593,0.40773332118988037,0.7906471490859985,2.514744520187378
80,5.0525,42.94,35.44,1.7951,55.21,44.44,0.7533260583877563,0.288461297750473,0.3668857514858246,0.37113237380981445,0.6648613214492798,2.444666862487793
81,4.5149,40.87,35.87,1.9283,52.17,39.33,0.5350323915481567,0.2639295756816864,0.3099895715713501,0.37152212858200073,0.7727081775665283,2.2531819343566895
82,4.8862,42.11,33.82,2.0148,55.35,43.58,0.7582716345787048,0.28461137413978577,0.28499463200569153,0.3327709436416626,0.3034113347530365,1.9640599489212036
83,5.7182,37.74,32.16,2.0455,51.61,37.89,0.7944496273994446,0.289209246635437,0.28447139263153076,0.3375054597854614,0.3028438091278076,2.008479595184326
84,4.3815,38.57,32.61,1.9164,57.05,45.28,0.712924063205719,0.29739832878112793,0.2942781448364258,0.32881784439086914,0.32051071524620056,1.95392906665802
85,3.6271,40.46,33.36,1.8538,54.1,41.64,0.8091814517974854,0.27675220370292664,0.30850455164909363,0.3550432026386261,0.7287725806236267,2.4782540798187256
86,5.4851,38.14,33.62,1.9542,52.21,38.6,0.716322660446167,0.2729944586753845,0.29217851161956787,0.322123259305954,0.3618718683719635,1.965490698814392
87,4.9329,38.72,32.61,1.952,48.66,34.73,8.76900863647461,0.3146233558654785,1.209068775177002,0.4939366579055786,5.2041096687316895,15.990747451782227
88,5.4311,43.67,34.3,1.6519,54.29,43.29,0.8045014142990112,0.27491405606269836,0.3249467611312866,0.31837940216064453,0.42640185356140137,2.1491434574127197
89,4.3379,35.42,31.17,1.7544,52.4,38.5,4.0948662757873535,0.28874894976615906,1.0451340675354004,0.4149322211742401,7.027584552764893,12.871265411376953
90,3.4958,46.63,37.21,1.6285,48.57,42.51,0.8692938089370728,0.29764968156814575,0.3890778124332428,0.36482179164886475,0.8043915629386902,2.7252345085144043
91,4.1749,36.92,32.84,1.6971,50.18,35.87,0.7825794219970703,0.27441704273223877,0.2727431356906891,0.274600625038147,0.15876436233520508,1.7631045579910278
92,4.6754,39.59,33.5,1.6542,51.84,38.97,0.649609386920929,0.28281673789024353,0.27497631311416626,0.29386305809020996,0.31748664379119873,1.8187521696090698
93,3.8665,39.51,31.28,1.4675,54.38,42.29,0.9013546109199524,0.28675708174705505,0.3183479905128479,0.3034280836582184,0.4296877980232239,2.2395756244659424
94,4.3285,40.54,34.69,1.4138,57.79,46.05,0.7760365009307861,0.2707705795764923,0.33764204382896423,0.2766845226287842,0.6724743247032166,2.3336079120635986
95,3.078,40.39,34.11,1.5409,53.04,39.51,0.6569336652755737,0.271476686000824,0.2744963467121124,0.24652722477912903,0.17865659296512604,1.6280906200408936
96,3.1589,41.71,33.89,1.4295,48.57,42.18,0.6078982949256897,0.2836088240146637,0.2795080542564392,0.27083325386047363,0.18230898678302765,1.624157428741455
97,2.9289,38.15,34.2,1.4899,53.87,40.07,0.4767184555530548,0.25342079997062683,0.28868961334228516,0.25731804966926575,0.4384381175041199,1.7145850658416748
98,3.8052,40.03,32.58,1.4168,55.44,43.73,0.5633251070976257,0.25756779313087463,0.27560892701148987,0.24186477065086365,0.31055718660354614,1.6489237546920776
99,3.9262,43.53,35.81,1.3526,54.84,43.41,4.503252983093262,0.3372821509838104,2.304758310317993,0.35692089796066284,4.584270000457764,12.0864839553833
100,5.335,40.35,33.04,1.1766,58.94,45.26,0.5266096591949463,0.2626124620437622,0.2635348439216614,0.05264018476009369,0.043965063989162445,1.149362325668335
