epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
1,131.6813,33.98,29.33,131.5854,42.53,39.69,5.734786033630371,7.465427398681641,16.198123931884766,36.49137878417969,73.14424133300781,139.03396606445312
2,131.4096,34.16,30.69,129.1506,37.0,33.18,6.1478705406188965,7.757005214691162,15.811062812805176,35.60881423950195,62.435157775878906,127.75991821289062
3,128.2882,34.43,31.56,126.4092,40.69,37.5,6.643374443054199,7.328790664672852,14.809269905090332,34.78741455078125,60.009429931640625,123.57827758789062
4,127.2117,30.92,28.05,124.0644,36.08,32.82,7.137880325317383,7.616086483001709,14.776359558105469,34.72792434692383,58.78825378417969,123.04650115966797
5,125.0188,31.15,28.16,122.4,32.3,30.53,3.9212419986724854,7.522560119628906,17.084007263183594,34.20918655395508,58.91220474243164,121.64920043945312
6,122.4916,30.17,28.66,119.6933,30.23,27.62,6.641216278076172,7.294844627380371,14.718551635742188,34.169734954833984,59.60676193237305,122.43110656738281
7,119.6498,29.38,27.92,118.6677,32.76,33.64,7.434504985809326,6.819384574890137,12.710855484008789,33.67796325683594,52.41365432739258,113.05635833740234
8,119.1012,27.42,27.78,116.4433,28.25,27.77,6.504071235656738,7.69931697845459,14.732003211975098,33.842247009277344,54.54375076293945,117.32139587402344
9,116.2538,26.38,25.41,114.1248,30.83,31.27,4.476383209228516,6.841496467590332,15.168322563171387,32.88167953491211,50.666786193847656,110.03466796875
10,113.4489,25.53,24.69,111.3424,29.68,29.86,4.984574794769287,7.207433700561523,15.18489933013916,32.696044921875,51.591068267822266,111.66401672363281
11,111.7753,26.6,25.94,109.136,28.71,30.19,5.287455081939697,7.094396591186523,13.401193618774414,32.677162170410156,49.19446563720703,107.65467071533203
12,109.2038,26.53,26.49,107.3428,28.66,29.45,4.375378131866455,7.04278564453125,14.650057792663574,32.19297790527344,47.396827697753906,105.65802764892578
13,106.9972,23.43,23.06,105.3168,29.59,32.06,6.192776203155518,7.296092510223389,16.808326721191406,32.504398345947266,54.885677337646484,117.68727111816406
14,105.3448,24.41,24.78,102.7628,26.31,26.92,6.1760711669921875,6.787208080291748,11.88047981262207,31.738039016723633,44.90864562988281,101.49044036865234
15,103.7298,24.29,24.93,100.9195,28.53,31.32,6.300623416900635,6.7791666984558105,12.115568161010742,31.409021377563477,42.68749237060547,99.2918701171875
16,102.0321,24.16,25.62,98.8791,25.58,27.68,7.7256927490234375,6.436938762664795,10.790635108947754,31.122549057006836,40.84764099121094,96.9234619140625
17,100.1326,22.35,22.73,97.7748,23.78,25.97,6.981672763824463,6.258085250854492,10.747166633605957,30.807191848754883,39.95882034301758,94.75293731689453
18,97.9012,21.97,22.63,95.4354,22.03,23.78,6.609464645385742,6.289766311645508,11.088868141174316,30.553373336791992,39.5025520324707,94.04402160644531
19,96.3791,21.1,21.95,93.1409,20.28,22.47,8.208910942077637,6.648608684539795,12.678302764892578,30.701642990112305,45.7767448425293,104.01420593261719
20,94.4799,19.66,19.7,91.6593,23.64,27.03,4.760586261749268,7.564414024353027,12.871994018554688,29.962146759033203,37.23588943481445,92.39503479003906
21,93.2925,17.77,18.61,90.4428,20.14,22.81,6.878815650939941,6.97873067855835,11.560379981994629,29.88047981262207,43.20301818847656,98.50141906738281
22,92.1084,18.4,18.37,88.391,17.83,19.03,6.960830211639404,6.808606147766113,13.293963432312012,29.193883895874023,41.846649169921875,98.10393524169922
23,90.4595,15.81,15.8,86.3899,16.59,17.41,7.4892258644104,6.519079685211182,10.105889320373535,28.988143920898438,34.8568115234375,87.95915222167969
24,88.056,15.67,15.13,84.5319,17.05,18.08,4.840363502502441,6.217987060546875,12.101593971252441,28.1807918548584,33.51876449584961,84.8594970703125
25,87.2126,15.62,14.84,83.742,14.79,16.58,4.711024761199951,6.4293293952941895,13.20328426361084,27.62038230895996,33.241416931152344,85.2054443359375
26,85.3552,15.57,14.44,82.2282,14.88,14.32,5.373254776000977,6.573998928070068,9.545384407043457,27.39138412475586,31.56167221069336,80.44569396972656
27,84.0944,15.29,14.22,80.556,13.96,13.64,6.444038391113281,5.797977447509766,9.23144245147705,26.986417770385742,30.434249877929688,78.89412689208984
