epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
1,45.3636,10.97,8.35,19.305,11.06,4.8,4.52883768081665,0.7906407713890076,2.2780494689941406,4.669741630554199,12.867166519165039,25.134435653686523
2,17.6662,16.29,13.57,11.3693,31.24,26.69,2.0354905128479004,0.6172353029251099,1.5598080158233643,2.7829675674438477,5.995418071746826,12.99091911315918
3,10.803,31.34,26.24,6.5736,38.62,30.89,1.8534235954284668,0.6642950773239136,0.6486080884933472,1.5814474821090698,3.0336456298828125,7.78141975402832
4,6.8944,33.96,28.8,3.8251,37.37,31.67,1.2953516244888306,0.5300313234329224,0.6653133630752563,1.1165755987167358,1.6380399465560913,5.245311737060547
5,5.1934,36.65,29.23,2.7542,43.64,33.87,0.9710376262664795,0.43702825903892517,0.5939038991928101,0.7744425535202026,1.1495368480682373,3.9259490966796875
6,3.8391,36.1,31.25,2.2083,35.81,32.22,0.5480620861053467,0.38028398156166077,0.393435001373291,0.43510061502456665,0.5766090750694275,2.3334908485412598
7,3.2063,31.87,29.52,1.9155,37.28,31.12,0.5397586226463318,0.29526153206825256,0.36355477571487427,0.29333439469337463,0.5031862854957581,1.9950957298278809
8,3.0281,34.71,29.24,1.6536,40.78,32.64,0.4573011100292206,0.29961106181144714,0.351428359746933,0.26240378618240356,0.40134334564208984,1.772087574005127
9,2.6332,33.28,26.31,1.5374,41.29,34.46,0.45738643407821655,0.30307886004447937,0.35439538955688477,0.22851379215717316,0.44052958488464355,1.7839040756225586
10,2.5301,33.65,28.89,1.4882,38.85,31.9,0.5196199417114258,0.2932894229888916,0.34730663895606995,0.13537338376045227,0.29872334003448486,1.5943126678466797
11,2.5653,29.66,27.66,1.4586,33.46,28.72,0.4484180212020874,0.2861360013484955,0.3352271616458893,0.14456477761268616,0.30631130933761597,1.5206573009490967
12,2.1935,35.62,29.94,1.3827,39.77,31.67,0.38484299182891846,0.2789914309978485,0.32457923889160156,0.12450539320707321,0.25075098872184753,1.3636701107025146
13,1.9682,35.8,31.17,1.3022,38.66,32.65,0.35385212302207947,0.2759667634963989,0.3098508417606354,0.1759055256843567,0.4689056873321533,1.5844810009002686
14,1.9824,34.58,28.36,1.2094,39.59,30.9,0.4093661904335022,0.2993879020214081,0.314530611038208,0.13521753251552582,0.1335097849369049,1.2920119762420654
15,1.9065,34.18,28.77,1.1192,37.24,33.24,0.5193881392478943,0.3030339777469635,0.32729849219322205,0.10271579772233963,0.18865574896335602,1.4410922527313232
16,1.832,32.38,29.07,1.1538,42.35,33.06,0.4674547612667084,0.3237971365451813,0.31833720207214355,0.1323859691619873,0.09984587877988815,1.3418209552764893
17,2.0064,37.88,31.31,1.0475,44.52,35.34,0.5989558696746826,0.3319189250469208,0.36025339365005493,0.11683309078216553,0.19883252680301666,1.606793761253357
18,1.8001,38.92,32.65,1.0836,38.29,28.45,0.38749390840530396,0.28086328506469727,0.29869067668914795,0.1016739159822464,0.11009365320205688,1.178815484046936
19,1.8045,38.67,31.91,1.0825,40.0,28.58,0.5049843788146973,0.2818763554096222,0.35874053835868835,0.1427229791879654,0.3336315155029297,1.6219557523727417
20,1.8186,40.26,30.95,0.9727,45.94,36.22,0.4045140743255615,0.2908323109149933,0.3641178607940674,0.12381412088871002,0.4265020787715912,1.6097804307937622
21,1.7481,34.46,29.21,0.9981,39.12,35.23,0.3764234483242035,0.27710819244384766,0.2891521453857422,0.09234235435724258,0.06097860261797905,1.0960047245025635
22,1.486,34.13,30.54,0.9757,44.75,33.89,0.4127346873283386,0.2762562036514282,0.2710966169834137,0.0791955441236496,0.044684115797281265,1.0839670896530151
23,1.5191,36.12,29.31,0.9508,42.12,33.62,0.21639780700206757,0.23398472368717194,0.27122920751571655,0.10755590349435806,0.0676054060459137,0.8967730402946472
24,1.4526,34.25,27.75,0.9904,37.47,28.88,0.4018399715423584,0.2916628420352936,0.32263293862342834,0.0907108262181282,0.20828716456890106,1.3151336908340454
25,1.2442,36.33,30.38,0.9459,45.99,36.69,0.6184762120246887,0.2639082670211792,0.45107871294021606,0.16852806508541107,0.8187929391860962,2.320784091949463
26,1.2858,38.7,29.55,0.9479,44.61,34.17,0.3096477687358856,0.25922128558158875,0.2824937701225281,0.09628410637378693,0.06925485283136368,1.0169017314910889
27,1.233,35.57,29.76,0.9322,41.47,34.51,0.4131546914577484,0.29762372374534607,0.3073676526546478,0.07852352410554886,0.23245540261268616,1.329124927520752
28,1.3108,34.91,29.16,0.9454,43.36,32.66,0.2595506012439728,0.2342241108417511,0.269614577293396,0.06051889806985855,0.03579585999250412,0.8597040176391602
29,1.357,39.24,30.86,0.984,41.01,29.12,0.3471580147743225,0.28067296743392944,0.2902994453907013,0.06743256747722626,0.030371924862265587,1.015934944152832
30,1.1945,35.75,28.72,0.9553,40.05,29.82,0.33405786752700806,0.28401777148246765,0.29141539335250854,0.06823694705963135,0.0311189666390419,1.0088468790054321
31,1.198,38.86,29.9,0.9094,45.67,33.64,0.33057522773742676,0.2663882076740265,0.2649846374988556,0.05379415675997734,0.02506854757666588,0.9408107995986938
32,1.3213,39.59,32.26,0.9157,42.35,30.71,0.4128883183002472,0.29566818475723267,0.3143068850040436,0.09204811602830887,0.17753243446350098,1.2924439907073975
33,1.1782,38.76,28.99,0.9153,42.07,32.53,0.35959216952323914,0.28164201974868774,0.2894180119037628,0.06808865070343018,0.08221770823001862,1.080958604812622
34,1.2095,33.7,28.07,0.8881,42.21,31.19,0.4453924298286438,0.27496206760406494,0.3348824977874756,0.10743265599012375,0.25857654213905334,1.4212462902069092
35,1.1659,38.56,29.05,0.9322,42.72,31.45,0.26177430152893066,0.25251635909080505,0.28941547870635986,0.0655202642083168,0.028512949123978615,0.8977394104003906
36,1.1126,41.58,31.43,0.935,47.0,34.93,0.33188575506210327,0.28465718030929565,0.2985509932041168,0.0669298842549324,0.04691139981150627,1.028935194015503
37,1.0944,40.35,31.5,0.9176,40.88,28.82,0.30961692333221436,0.26058170199394226,0.26349762082099915,0.054183587431907654,0.029072308912873268,0.9169521331787109
38,1.1913,39.46,28.2,0.8703,50.51,38.01,0.34710803627967834,0.2727125883102417,0.28499117493629456,0.051261384040117264,0.025043437257409096,0.981116533279419
39,1.2271,41.25,31.26,0.8823,40.0,28.22,0.3052912652492523,0.2720315754413605,0.28824132680892944,0.05395141988992691,0.054399579763412476,0.9739152193069458
40,1.2901,38.47,29.18,0.9242,39.86,27.83,0.33311641216278076,0.2736506462097168,0.28241920471191406,0.06599453836679459,0.04706583917140961,1.002246618270874
41,1.1506,39.78,30.26,0.8934,46.31,33.8,0.3059239685535431,0.261081725358963,0.2655552625656128,0.049168817698955536,0.02806279808282852,0.9097925424575806
42,1.1006,40.7,31.43,0.8788,48.57,36.55,0.31458720564842224,0.2613973319530487,0.2783621847629547,0.04623202979564667,0.017252717167139053,0.9178314805030823
43,1.1918,41.42,31.03,0.8888,44.7,33.78,0.2674475312232971,0.2518519461154938,0.28156358003616333,0.0539579838514328,0.016224686056375504,0.8710457682609558
44,1.0168,40.5,29.02,0.8827,43.5,30.49,0.9386576414108276,0.2941783666610718,0.28078314661979675,0.09244925528764725,0.10423552244901657,1.7103040218353271
45,1.0934,37.84,28.64,0.8594,46.41,34.29,0.3475910723209381,0.27215394377708435,0.29193055629730225,0.058348990976810455,0.052230916917324066,1.0222554206848145
46,1.0494,39.92,29.7,0.8434,44.98,31.54,0.28156059980392456,0.26485082507133484,0.2847462296485901,0.04487745836377144,0.02886442467570305,0.9048994779586792
47,0.9967,42.18,30.94,0.8659,43.0,30.03,0.6550303101539612,0.2776334583759308,0.3656882345676422,0.10707522928714752,0.37196213006973267,1.7773892879486084
48,0.9971,42.05,30.14,0.8487,46.59,34.88,0.2740330994129181,0.25387439131736755,0.2594985365867615,0.0382334403693676,0.00798879936337471,0.8336281776428223
49,0.9976,39.38,28.52,0.857,46.5,35.22,0.35537809133529663,0.2880518138408661,0.28317755460739136,0.0459645576775074,0.011951722204685211,0.9845237135887146
50,1.0188,41.25,31.56,0.8336,47.56,34.81,0.34875842928886414,0.2809925973415375,0.28775960206985474,0.052240751683712006,0.044054530560970306,1.013805866241455
51,0.9549,42.79,30.31,0.8531,43.36,29.59,0.5018462538719177,0.263155072927475,0.3172408640384674,0.10112041980028152,0.3902965784072876,1.5736591815948486
52,0.9574,40.64,30.67,0.8167,50.51,37.01,0.3828732371330261,0.2860129177570343,0.2942756712436676,0.12735144793987274,0.19870325922966003,1.2892165184020996
53,1.0195,42.67,29.25,0.8623,43.04,29.71,0.2940039336681366,0.26335474848747253,0.2749449610710144,0.04080736264586449,0.01409994438290596,0.8872109651565552
54,1.0029,41.21,30.24,0.8517,45.44,30.95,0.3145654797554016,0.27361860871315,0.2869064509868622,0.06532120704650879,0.08609963208436966,1.0265114307403564
55,1.0209,41.8,29.47,0.8385,45.02,30.14,0.30452415347099304,0.27125388383865356,0.27583420276641846,0.03161480277776718,0.007643682882189751,0.8908706903457642
56,0.9513,43.59,30.41,0.8331,47.19,34.72,0.32350432872772217,0.2791752815246582,0.2932998538017273,0.03676547110080719,0.009905506856739521,0.9426504373550415
57,0.9921,41.38,30.48,0.8278,47.79,32.91,0.3017745018005371,0.26508715748786926,0.29741525650024414,0.039620596915483475,0.11040009558200836,1.014297604560852
58,0.9979,43.91,30.98,0.8129,47.37,32.53,0.22815629839897156,0.2359413355588913,0.2664695084095001,0.025423219427466393,0.012277962639927864,0.7682682871818542
59,0.9174,44.02,30.26,0.8002,49.63,35.95,0.2769091725349426,0.26001739501953125,0.2668527066707611,0.03253062441945076,0.00803318340331316,0.8443431258201599
60,1.012,43.35,31.8,0.8312,47.24,33.76,0.2555004060268402,0.24593789875507355,0.25829169154167175,0.023281987756490707,0.007402183022350073,0.7904141545295715
61,0.942,42.99,29.43,0.8022,48.89,34.1,0.2356797307729721,0.232220858335495,0.23722855746746063,0.028768960386514664,0.010606322437524796,0.744504451751709
62,0.9773,39.29,28.8,0.8505,45.71,32.5,0.3100610375404358,0.2742235064506531,0.2687448263168335,0.025134455412626266,0.009798308834433556,0.8879621028900146
63,0.9343,39.9,27.34,0.8439,47.37,32.54,0.26806312799453735,0.2597462236881256,0.2661552131175995,0.038587912917137146,0.06558392941951752,0.8981363773345947
64,0.9761,43.87,29.95,0.813,44.56,29.98,0.27911972999572754,0.2565440535545349,0.27660903334617615,0.0285943616181612,0.015268645249307156,0.8561357855796814
65,0.9817,43.21,29.98,0.8093,45.21,30.94,0.3388747572898865,0.2976856529712677,0.3007029592990875,0.025351528078317642,0.008187449537217617,0.970802366733551
66,1.3862,43.84,30.07,0.7778,52.4,38.91,0.3471493422985077,0.29556211829185486,0.2939404547214508,0.02987370640039444,0.007693944498896599,0.9742196202278137
67,0.9496,42.52,30.38,0.8427,44.56,30.18,0.2753114402294159,0.2665146291255951,0.2724417746067047,0.019380778074264526,0.005893931724131107,0.83954256772995
68,0.8904,43.94,30.2,0.7956,47.88,32.46,0.561773419380188,0.2530009150505066,0.28581708669662476,0.033861253410577774,0.09699549525976181,1.2314481735229492
69,0.9522,45.72,32.19,0.7889,50.14,34.93,0.2479695826768875,0.24077968299388885,0.2542352080345154,0.019515028223395348,0.00682222843170166,0.7693217396736145
70,0.898,41.81,27.47,0.8077,44.93,29.93,0.43145403265953064,0.25288453698158264,0.27839067578315735,0.05248905345797539,0.11080826818943024,1.1260265111923218
71,0.8839,43.93,30.65,0.8168,45.71,30.19,0.272475004196167,0.25382882356643677,0.2627657353878021,0.02222798578441143,0.005466875154525042,0.8167644143104553
72,0.9196,40.78,27.98,0.7994,50.88,36.07,0.29536595940589905,0.26527300477027893,0.2670568823814392,0.0180671364068985,0.0048401448875665665,0.8506031036376953
73,1.0381,44.28,30.07,0.8001,47.28,32.25,0.2292821705341339,0.2399006187915802,0.2541702389717102,0.02203795500099659,0.0043698144145309925,0.7497608065605164
74,0.9044,40.92,27.06,0.8195,47.14,31.45,0.3180616497993469,0.28643131256103516,0.29660725593566895,0.06052032485604286,0.09678104519844055,1.0584015846252441
75,0.9366,45.18,31.13,0.8122,46.91,31.04,0.25403308868408203,0.2412702888250351,0.25513955950737,0.02225332334637642,0.008898100815713406,0.7815943360328674
76,0.9051,44.83,31.3,0.757,53.36,38.76,0.28723496198654175,0.2747826874256134,0.2837851941585541,0.020914357155561447,0.006605269853025675,0.8733224868774414
77,0.8854,44.86,30.13,0.7678,53.96,39.69,0.2876862585544586,0.26909974217414856,0.2734052538871765,0.016675060614943504,0.004809975158423185,0.8516762852668762
78,0.9053,44.59,31.43,0.7958,47.19,31.82,0.30518829822540283,0.26536160707473755,0.2669777274131775,0.017306994646787643,0.007941123098134995,0.8627757430076599
