epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
40,0.8877,38.7,29.04,0.8254,40.69,29.37,0.29920488595962524,0.24551531672477722,0.24210087954998016,0.012650147080421448,0.013496987521648407,0.8129681944847107
41,0.8383,43.27,31.68,0.8424,36.18,25.39,0.34330233931541443,0.26798927783966064,0.26788100600242615,0.024546820670366287,0.01874314807355404,0.9224626421928406
42,0.8712,37.83,30.89,0.9606,17.97,15.2,0.5717769861221313,0.2664921283721924,0.2639494240283966,0.017627054825425148,0.005792195908725262,1.1256377696990967
43,0.9642,37.72,29.45,0.9107,46.77,34.31,0.2647075355052948,0.2435949593782425,0.23523280024528503,0.01313608419150114,0.0076482403092086315,0.7643195986747742
44,0.9234,38.34,28.57,0.8374,40.83,34.78,0.45781219005584717,0.2699123024940491,0.26665395498275757,0.020599324256181717,0.011803163215517998,1.0267809629440308
45,0.8757,38.3,32.45,0.8836,43.46,29.8,0.3339622914791107,0.27244606614112854,0.27102550864219666,0.01915692538022995,0.020658038556575775,0.9172488451004028
46,0.8562,46.13,32.93,0.8506,42.44,29.28,0.29339978098869324,0.2543405294418335,0.24551650881767273,0.01300240308046341,0.009812560863792896,0.8160718083381653
47,0.8589,41.4,29.74,0.8198,48.48,31.94,0.3129475712776184,0.24720872938632965,0.25012683868408203,0.030065203085541725,0.019865665584802628,0.8602139949798584
48,0.8339,41.82,30.22,0.7932,49.63,33.98,0.3422926664352417,0.25247886776924133,0.2492959052324295,0.014875204302370548,0.010533732362091541,0.8694763779640198
49,0.8484,41.61,28.7,0.7764,48.53,32.24,0.3628721535205841,0.2890167534351349,0.28552523255348206,0.013409982435405254,0.010354839265346527,0.9611790180206299
50,0.8221,42.28,29.0,0.795,44.98,30.5,0.35523831844329834,0.29620257019996643,0.28716281056404114,0.026247616857290268,0.019278792664408684,0.9841300845146179
51,0.83,42.03,30.36,0.8697,40.41,33.93,0.3990071415901184,0.2596849203109741,0.25920405983924866,0.008964283391833305,0.004830822814255953,0.9316911697387695
52,0.8622,40.23,29.01,0.8495,42.07,29.49,0.3717411756515503,0.26980793476104736,0.2684587240219116,0.02862340584397316,0.022034620866179466,0.9606658816337585
53,0.8251,43.56,30.69,0.8042,37.56,32.1,0.31358763575553894,0.2759166657924652,0.2740744948387146,0.028393631801009178,0.023705363273620605,0.9156777858734131
54,0.8223,42.67,29.8,0.7711,48.43,33.09,0.2374858409166336,0.2524360716342926,0.246982604265213,0.012284592725336552,0.007891257293522358,0.7570803761482239
55,0.8122,43.4,29.38,0.8452,25.99,24.73,0.35375267267227173,0.265079528093338,0.2636174261569977,0.010925223119556904,0.0031724530272185802,0.8965473175048828
56,0.8277,38.84,30.11,0.7863,49.68,33.97,0.31130772829055786,0.2671882212162018,0.267052561044693,0.01197137963026762,0.012095704674720764,0.8696156144142151
57,0.8014,43.78,29.52,0.8249,44.47,28.09,0.2729945182800293,0.24174824357032776,0.24171236157417297,0.0073899757117033005,0.00610417639836669,0.7699492573738098
58,0.8091,45.76,33.18,0.8159,42.17,32.53,0.3263939321041107,0.24102748930454254,0.23577894270420074,0.004822346847504377,0.0027834244538098574,0.810806155204773
59,0.8254,40.74,28.25,0.8713,20.55,18.97,0.33681944012641907,0.2733393907546997,0.2676248252391815,0.01472682598978281,0.006457054056227207,0.8989675641059875
60,0.8617,38.67,29.6,0.8228,34.93,30.69,0.4163617193698883,0.2747114300727844,0.2741363048553467,0.010489840991795063,0.004274065140634775,0.9799733757972717
61,0.864,34.81,29.76,0.8573,48.57,32.43,0.26653897762298584,0.2432318925857544,0.24180704355239868,0.016648029908537865,0.020457956939935684,0.7886838912963867
62,0.8537,40.04,27.43,0.8338,41.98,27.36,0.35922905802726746,0.27237850427627563,0.272939532995224,0.005502934101969004,0.006547334138303995,0.9165973663330078
63,0.8305,42.89,29.53,0.841,43.18,30.71,0.33753693103790283,0.25342920422554016,0.2528429627418518,0.008043354377150536,0.0091890599578619,0.8610415458679199
64,0.8152,42.97,30.84,0.8142,37.65,31.78,0.3312848210334778,0.2690393328666687,0.26605305075645447,0.006017046980559826,0.0027349628508090973,0.8751291632652283
65,0.804,42.51,30.18,0.7866,46.27,30.91,0.24416817724704742,0.24967029690742493,0.24804915487766266,0.015264786779880524,0.014149898663163185,0.771302342414856
66,0.8045,44.81,29.66,0.7863,45.58,32.87,0.28424152731895447,0.25320321321487427,0.25270116329193115,0.005796699784696102,0.005500612780451775,0.8014431595802307
67,0.7856,45.74,31.38,0.7383,53.18,37.16,0.331290066242218,0.25792360305786133,0.2604939043521881,0.0060596889816224575,0.01286244671791792,0.8686296939849854
68,0.8293,38.77,27.1,0.8168,44.65,28.53,0.2512807250022888,0.24283626675605774,0.25007814168930054,0.009568779729306698,0.03663542866706848,0.7903993129730225
69,0.8125,42.84,28.61,0.7829,41.66,34.05,0.3150326907634735,0.2587526738643646,0.2542288601398468,0.021371670067310333,0.02046448551118374,0.8698503971099854
70,0.8436,38.57,27.89,0.8451,24.7,24.04,0.2765483260154724,0.2574095129966736,0.25893959403038025,0.012490479275584221,0.014336397871375084,0.8197242617607117
71,0.8232,40.82,29.73,0.8152,48.85,32.4,0.35906437039375305,0.2516949772834778,0.24993668496608734,0.0032738123554736376,0.002834868850186467,0.8668047785758972
72,0.7999,45.79,31.12,0.8095,47.37,32.75,0.27867093682289124,0.26210638880729675,0.2623991370201111,0.01591588370501995,0.006170152686536312,0.8252624273300171
73,0.8016,42.62,27.12,0.7838,45.85,31.01,0.3192151188850403,0.2785665988922119,0.2767203152179718,0.012905411422252655,0.008752447552978992,0.8961598873138428
74,0.7817,44.49,28.73,0.7687,47.88,31.79,0.31436365842819214,0.257040798664093,0.2572576403617859,0.002582917455583811,0.004047723952680826,0.8352927565574646
75,0.779,45.46,29.16,0.8117,39.4,28.59,0.29982420802116394,0.27449169754981995,0.2740514278411865,0.009170059114694595,0.008790048770606518,0.8663274645805359
76,0.7785,44.02,29.14,0.7959,46.41,31.12,0.25602877140045166,0.24614304304122925,0.2447626292705536,0.01078531239181757,0.011333690956234932,0.7690533995628357
77,0.7866,44.96,28.66,0.756,49.31,33.11,0.30167829990386963,0.2658343017101288,0.2644529342651367,0.0074899932369589806,0.007385896984487772,0.8468414545059204
78,0.7786,47.26,31.46,0.8022,35.39,26.82,0.30517327785491943,0.2754248380661011,0.2731643319129944,0.020631907507777214,0.011899013072252274,0.886293351650238
79,0.7891,46.03,32.24,0.797,44.15,27.16,0.4086865484714508,0.26389676332473755,0.2635118365287781,0.0030727845150977373,0.002618711208924651,0.9417865872383118
80,0.7957,43.14,30.19,0.7811,41.8,31.76,0.28987032175064087,0.26652684807777405,0.2661994993686676,0.011876768432557583,0.010037221014499664,0.8445106744766235
81,0.791,45.6,31.44,0.7959,49.45,33.1,0.29128578305244446,0.26382288336753845,0.2628800570964813,0.006674925796687603,0.008903139270842075,0.8335668444633484
82,0.8085,43.6,28.44,0.7676,47.24,32.15,0.3636579215526581,0.28686848282814026,0.28588804602622986,0.007335169706493616,0.005722383037209511,0.9494720101356506
83,0.7778,48.46,32.92,0.7648,49.63,33.21,0.22860439121723175,0.23261739313602448,0.2327752411365509,0.009448463097214699,0.005788207054138184,0.7092337012290955
84,0.7958,43.8,29.04,0.7685,50.23,33.7,0.25128674507141113,0.25113216042518616,0.24626238644123077,0.013398529030382633,0.012634429149329662,0.7747142910957336
85,0.8203,42.78,27.58,0.8074,37.1,34.11,0.33314642310142517,0.2670650780200958,0.26509514451026917,0.021699652075767517,0.013245420530438423,0.9002516865730286
86,0.8066,44.31,32.75,0.7606,46.31,31.68,0.3334279954433441,0.27125275135040283,0.27165845036506653,0.005782651249319315,0.0074658445082604885,0.8895877003669739
87,0.8014,43.54,28.06,0.7744,46.22,31.67,0.3886282444000244,0.2982543110847473,0.2964211106300354,0.005546984262764454,0.006117654498666525,0.9949682950973511
88,0.8046,42.05,26.15,0.7652,46.27,34.39,0.30261334776878357,0.26071444153785706,0.2611009180545807,0.005250272806733847,0.007093318738043308,0.8367722630500793
89,0.7951,43.03,27.82,0.779,44.75,31.54,0.2891347408294678,0.25399816036224365,0.25243642926216125,0.009595462121069431,0.0098396185785532,0.8150044083595276
90,0.7948,44.35,28.91,0.8059,43.73,29.15,0.2795794606208801,0.2563881576061249,0.25770479440689087,0.00900562759488821,0.008056835271418095,0.8107348680496216
91,0.7892,45.52,31.15,0.8059,49.17,32.88,0.39296823740005493,0.2805914282798767,0.27935418486595154,0.0045920307748019695,0.003640735987573862,0.9611465930938721
92,0.7949,44.3,29.98,0.7883,54.1,38.86,0.3048803508281708,0.2607046365737915,0.2585791349411011,0.007193088997155428,0.006290114484727383,0.8376473784446716
93,0.7946,46.61,31.15,0.7726,46.27,34.31,0.27388083934783936,0.2512766122817993,0.251481831073761,0.01595299132168293,0.011973339132964611,0.8045656085014343
94,0.8041,41.9,28.36,0.7874,44.65,30.31,0.4111986756324768,0.30491212010383606,0.3036591708660126,0.0030242791399359703,0.004496137611567974,1.0272903442382812
95,0.8033,36.84,25.55,0.7431,53.13,36.95,0.17260463535785675,0.21883553266525269,0.2167891561985016,0.007384975906461477,0.009036198258399963,0.6246505379676819
96,0.8011,43.94,28.55,0.8141,47.0,31.99,0.31778189539909363,0.2402411699295044,0.23800300061702728,0.004432149231433868,0.005137696862220764,0.8055959343910217
97,0.8052,45.09,29.51,0.7833,43.36,28.0,0.2960861325263977,0.2496277391910553,0.24909065663814545,0.0036274236626923084,0.0026511005125939846,0.8010830283164978
98,0.78,44.76,29.23,0.749,49.45,32.8,0.27346786856651306,0.26193904876708984,0.2636927664279938,0.009408886544406414,0.012518905103206635,0.8210274577140808
99,0.7663,46.85,30.18,0.7871,41.57,31.0,0.2632155120372772,0.2583846151828766,0.2575806975364685,0.008913444355130196,0.007985868491232395,0.7960801720619202
100,0.779,45.74,30.12,0.7601,47.51,30.7,0.2390473634004593,0.24856901168823242,0.24501025676727295,0.007421343587338924,0.007955644279718399,0.7480036020278931
