epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
46,0.232,50.06,33.4,0.2067,57.56,42.05,0.0,0.26360878348350525,0.0,0.0,0.0,0.26360878348350525
47,0.2293,50.87,34.31,0.1943,60.83,46.01,0.0,0.24859380722045898,0.0,0.0,0.0,0.24859380722045898
48,0.2303,50.01,33.34,0.2138,57.24,41.67,0.0,0.26413899660110474,0.0,0.0,0.0,0.26413899660110474
49,0.2287,51.58,35.11,0.2127,58.29,42.94,0.0,0.24764572083950043,0.0,0.0,0.0,0.24764572083950043
50,0.2252,52.85,36.55,0.219,54.42,38.36,0.0,0.2244541049003601,0.0,0.0,0.0,0.2244541049003601
51,0.2267,51.19,34.66,0.2208,55.07,39.11,0.0,0.20060153305530548,0.0,0.0,0.0,0.20060153305530548
52,0.2239,52.08,35.67,0.2192,54.01,37.88,0.0,0.2528185248374939,0.0,0.0,0.0,0.2528185248374939
53,0.2202,54.58,38.54,0.2077,57.0,41.39,0.0,0.23186592757701874,0.0,0.0,0.0,0.23186592757701874
54,0.2204,53.98,37.85,0.2283,52.58,36.24,0.0,0.26408156752586365,0.0,0.0,0.0,0.26408156752586365
55,0.2283,50.96,34.4,0.2094,58.11,42.71,0.0,0.23425348103046417,0.0,0.0,0.0,0.23425348103046417
56,0.23,49.55,32.83,0.2105,56.08,40.3,0.0,0.1852514147758484,0.0,0.0,0.0,0.1852514147758484
57,0.2256,51.47,34.98,0.2128,56.31,40.57,0.0,0.24015690386295319,0.0,0.0,0.0,0.24015690386295319
58,0.2247,51.48,34.99,0.2225,54.75,38.74,0.0,0.22884432971477509,0.0,0.0,0.0,0.22884432971477509
59,0.2312,50.07,33.41,0.2069,58.48,43.16,0.0,0.23335735499858856,0.0,0.0,0.0,0.23335735499858856
60,0.2329,49.33,32.59,0.2118,58.62,43.32,0.0,0.19938667118549347,0.0,0.0,0.0,0.19938667118549347
61,0.2216,53.49,37.28,0.2068,57.7,42.22,0.0,0.22943682968616486,0.0,0.0,0.0,0.22943682968616486
62,0.2283,51.0,34.45,0.1996,61.52,46.86,0.0,0.24619796872138977,0.0,0.0,0.0,0.24619796872138977
63,0.2231,52.37,36.0,0.215,54.24,38.15,0.0,0.21355322003364563,0.0,0.0,0.0,0.21355322003364563
64,0.222,53.92,37.78,0.2132,56.96,41.34,0.0,0.24929524958133698,0.0,0.0,0.0,0.24929524958133698
65,0.2252,52.52,36.17,0.2225,54.98,39.01,0.0,0.2482285499572754,0.0,0.0,0.0,0.2482285499572754
66,0.2229,52.27,35.88,0.2191,54.1,37.99,0.0,0.23440669476985931,0.0,0.0,0.0,0.23440669476985931
67,0.2243,52.23,35.84,0.2223,53.5,37.3,0.0,0.2619549632072449,0.0,0.0,0.0,0.2619549632072449
68,0.2279,50.82,34.25,0.2222,53.96,37.83,0.0,0.25989699363708496,0.0,0.0,0.0,0.25989699363708496
69,0.2297,50.32,33.69,0.2105,58.71,43.44,0.0,0.1898970752954483,0.0,0.0,0.0,0.1898970752954483
70,0.2276,51.38,34.88,0.2181,53.78,37.61,0.0,0.24907998740673065,0.0,0.0,0.0,0.24907998740673065
71,0.2255,52.54,36.19,0.2153,55.71,39.87,0.0,0.2568822503089905,0.0,0.0,0.0,0.2568822503089905
72,0.223,52.87,36.57,0.2109,56.41,40.68,0.0,0.25541767477989197,0.0,0.0,0.0,0.25541767477989197
73,0.2227,53.3,37.06,0.2081,59.22,44.05,0.0,0.24628402292728424,0.0,0.0,0.0,0.24628402292728424
74,0.2333,50.68,34.09,0.2177,53.18,36.93,0.0,0.24797317385673523,0.0,0.0,0.0,0.24797317385673523
75,0.2208,53.36,37.13,0.2184,55.53,39.65,0.0,0.23480169475078583,0.0,0.0,0.0,0.23480169475078583
76,0.2366,49.13,32.37,0.2049,57.88,42.44,0.0,0.24850408732891083,0.0,0.0,0.0,0.24850408732891083
77,0.2181,54.24,38.15,0.2198,55.12,39.17,0.0,0.18509578704833984,0.0,0.0,0.0,0.18509578704833984
78,0.2255,51.23,34.7,0.2106,57.93,42.49,0.0,0.2469216287136078,0.0,0.0,0.0,0.2469216287136078
79,0.2241,52.27,35.88,0.2154,55.85,40.03,0.0,0.19472500681877136,0.0,0.0,0.0,0.19472500681877136
80,0.2318,50.01,33.34,0.2175,56.59,40.9,0.0,0.27065786719322205,0.0,0.0,0.0,0.27065786719322205
81,0.2289,51.35,34.85,0.2029,58.62,43.32,0.0,0.22605669498443604,0.0,0.0,0.0,0.22605669498443604
82,0.2342,50.54,33.94,0.2206,52.49,36.13,0.0,0.2651176154613495,0.0,0.0,0.0,0.2651176154613495
83,0.2232,54.4,38.34,0.1985,61.71,47.09,0.0,0.23287102580070496,0.0,0.0,0.0,0.23287102580070496
84,0.2219,53.79,37.63,0.2106,58.06,42.66,0.0,0.15729489922523499,0.0,0.0,0.0,0.15729489922523499
85,0.2294,50.54,33.94,0.2098,57.0,41.39,0.0,0.21388860046863556,0.0,0.0,0.0,0.21388860046863556
86,0.2333,50.18,33.54,0.2195,52.9,36.61,0.0,0.22427959740161896,0.0,0.0,0.0,0.22427959740161896
87,0.2207,53.41,37.19,0.221,52.95,36.66,0.0,0.23404110968112946,0.0,0.0,0.0,0.23404110968112946
88,0.2213,52.94,36.65,0.2096,57.05,41.45,0.0,0.2536008059978485,0.0,0.0,0.0,0.2536008059978485
89,0.2321,49.5,32.78,0.2242,53.13,36.87,0.0,0.2592998743057251,0.0,0.0,0.0,0.2592998743057251
90,0.2236,52.19,35.8,0.2211,54.06,37.93,0.0,0.23402142524719238,0.0,0.0,0.0,0.23402142524719238
91,0.2266,50.9,34.33,0.2123,56.22,40.47,0.0,0.17284344136714935,0.0,0.0,0.0,0.17284344136714935
92,0.2239,52.1,35.7,0.213,56.87,41.23,0.0,0.26341208815574646,0.0,0.0,0.0,0.26341208815574646
93,0.2304,50.39,33.76,0.2196,54.47,38.42,0.0,0.25579822063446045,0.0,0.0,0.0,0.25579822063446045
94,0.226,51.15,34.62,0.2195,53.46,37.24,0.0,0.2505531311035156,0.0,0.0,0.0,0.2505531311035156
95,0.2353,48.21,31.37,0.2119,57.47,41.94,0.0,0.2186439335346222,0.0,0.0,0.0,0.2186439335346222
96,0.2319,48.09,31.23,0.2083,58.99,43.77,0.0,0.18707533180713654,0.0,0.0,0.0,0.18707533180713654
97,0.2324,50.25,33.61,0.2245,53.32,37.08,0.0,0.1964484453201294,0.0,0.0,0.0,0.1964484453201294
98,0.2284,50.77,34.19,0.2157,55.21,39.27,0.0,0.24763841927051544,0.0,0.0,0.0,0.24763841927051544
99,0.2309,50.71,34.12,0.1964,62.76,48.41,0.0,0.2405891865491867,0.0,0.0,0.0,0.2405891865491867
100,0.2293,50.82,34.25,0.2153,55.67,39.81,0.0,0.23907844722270966,0.0,0.0,0.0,0.23907844722270966
