epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
29,4.4522,42.1,33.97,2.7941,50.46,40.04,0.625957727432251,0.30380669236183167,0.48346784710884094,0.3192271292209625,1.3584955930709839,3.0909550189971924
30,3.8949,44.01,34.66,2.7301,39.95,32.34,0.628868818283081,0.288226455450058,0.4178946912288666,0.3347208797931671,1.0563299655914307,2.726040840148926
31,4.0288,41.42,34.09,2.4417,49.82,39.58,1.9303417205810547,0.3160046339035034,0.9645770788192749,0.41583263874053955,4.668428421020508,8.295184135437012
32,4.4006,47.05,38.62,2.434,47.28,39.02,0.4345143437385559,0.2584821879863739,0.40290382504463196,0.28666675090789795,1.2283402681350708,2.6109073162078857
33,3.6712,36.84,30.18,2.3399,52.95,46.23,0.39844396710395813,0.2628156840801239,0.35022684931755066,0.26574596762657166,1.0417742729187012,2.31900691986084
34,4.1062,46.02,34.98,2.4253,50.18,40.11,0.8993028402328491,0.2685033977031708,1.3008453845977783,0.4396192729473114,6.189975261688232,9.098245620727539
35,3.9021,36.97,31.03,2.2685,52.12,42.6,0.6386245489120483,0.30362755060195923,0.46259719133377075,0.260339617729187,1.3431901931762695,3.0083789825439453
36,3.4999,44.3,35.67,2.3336,51.38,39.85,0.54926598072052,0.2837545871734619,0.4143975079059601,0.3066273033618927,1.26225745677948,2.81630277633667
37,4.3408,44.19,35.06,2.3888,44.29,35.15,0.5045469403266907,0.27965202927589417,0.39144980907440186,0.2130049765110016,1.1739646196365356,2.5626182556152344
38,4.1179,35.02,31.41,2.2695,50.6,38.03,0.4244600236415863,0.27815717458724976,0.3574830889701843,0.2442018687725067,1.154914140701294,2.459216356277466
39,4.9015,43.73,32.86,2.1792,42.9,37.94,0.5664352178573608,0.28100618720054626,0.40474873781204224,0.24791598320007324,1.0191099643707275,2.5192160606384277
40,3.9638,42.33,34.84,2.2546,46.96,36.37,1.759602665901184,0.3042060434818268,1.422117829322815,0.29079046845436096,5.559230327606201,9.335947036743164
41,4.8876,34.04,30.68,2.3602,51.34,39.7,0.5675716400146484,0.2822180986404419,0.37370485067367554,0.2732577621936798,0.8275757431983948,2.3243279457092285
42,5.605,46.32,34.71,2.3898,28.53,29.3,0.596074640750885,0.3113022744655609,0.46293333172798157,0.306203693151474,1.17942214012146,2.855936050415039
43,5.6073,36.65,31.58,2.1377,50.83,40.65,0.6442695260047913,0.2869250476360321,0.39294734597206116,0.2651478350162506,1.0415483713150024,2.63083815574646
44,4.3239,44.64,36.2,2.2388,45.02,33.97,1.4629244804382324,0.3850691020488739,1.3563261032104492,0.6293780207633972,7.08198356628418,10.915680885314941
45,3.8078,43.87,34.33,2.185,44.79,38.57,2.4132559299468994,0.35201478004455566,1.2752046585083008,0.5378987193107605,5.088527202606201,9.666900634765625
46,3.9836,41.16,32.37,2.3439,48.34,39.09,0.6269830465316772,0.3166428804397583,0.37290826439857483,0.4012864828109741,0.8728344440460205,2.5906550884246826
47,4.0241,43.25,34.26,2.2884,50.41,42.73,0.552185595035553,0.28200483322143555,0.46073606610298157,0.3147055208683014,1.3254274129867554,2.9350593090057373
48,4.9782,45.0,35.73,2.2299,52.17,40.39,0.7673632502555847,0.3011303246021271,0.4411509037017822,0.32559728622436523,1.059828519821167,2.8950703144073486
49,4.4814,39.14,33.68,2.2964,58.06,45.49,0.5689072608947754,0.3042178153991699,0.36969125270843506,0.27298012375831604,0.7161366939544678,2.231933116912842
50,3.3268,47.16,36.7,2.1683,53.96,44.34,1.041006088256836,0.29238060116767883,0.6013991832733154,0.40258270502090454,4.2730817794799805,6.610450267791748
51,3.591,45.86,36.77,2.2101,49.95,36.11,2.1988437175750732,0.3176531493663788,0.8036108613014221,0.5318746566772461,5.524195671081543,9.376177787780762
52,4.0315,45.98,35.3,2.229,46.18,40.26,0.5293588638305664,0.28509852290153503,0.3640677034854889,0.22506146132946014,0.7245308756828308,2.128117561340332
53,3.7587,39.37,33.77,2.1045,51.8,39.87,0.8235837817192078,0.3147100508213043,0.4306272268295288,0.2655084729194641,1.018657922744751,2.8530874252319336
54,3.3367,48.11,37.57,2.1314,41.57,37.95,0.4611959457397461,0.296023428440094,0.3618188500404358,0.2717595100402832,0.9242186546325684,2.315016269683838
55,3.329,41.07,31.83,2.0671,48.34,39.68,0.5878723859786987,0.28084173798561096,0.38631781935691833,0.21864855289459229,0.7871965765953064,2.2608771324157715
56,3.6045,42.03,35.44,2.0142,50.0,39.74,0.5075712203979492,0.3009370267391205,0.3804089426994324,0.2884633541107178,0.724601149559021,2.201981544494629
57,3.3867,44.03,34.84,1.9134,53.87,41.56,0.6952729821205139,0.2701573669910431,0.45039618015289307,0.2872298061847687,1.30416738986969,3.007223606109619
58,3.2645,42.17,34.28,1.9301,50.41,38.3,0.836269736289978,0.2973996102809906,0.6584084630012512,0.4534541964530945,3.8873653411865234,6.13289737701416
59,3.9536,42.7,31.98,1.8816,52.67,42.11,0.36773407459259033,0.24692650139331818,0.2993319630622864,0.23645003139972687,0.6741147637367249,1.8245573043823242
60,3.1464,43.44,35.51,1.8075,56.41,44.15,0.31107965111732483,0.2587175667285919,0.3066800832748413,0.2596932649612427,0.8979073166847229,2.0340778827667236
61,2.9378,45.0,33.06,1.9482,29.91,31.17,0.5444626808166504,0.2821834087371826,0.368706613779068,0.2171834409236908,0.6838794946670532,2.0964155197143555
62,3.1014,38.51,33.96,1.8779,52.12,38.34,0.5298923850059509,0.2709731459617615,0.34180131554603577,0.22198306024074554,0.6489089131355286,2.013558864593506
63,3.0655,46.78,34.21,1.8221,33.32,33.09,1.5765092372894287,0.3178611397743225,0.9639772772789001,0.3764672875404358,3.7919692993164062,7.0267839431762695
64,3.6559,37.82,33.34,1.8479,50.51,35.91,0.30165112018585205,0.26314738392829895,0.31210488080978394,0.23208577930927277,0.5723933577537537,1.6813825368881226
65,2.4803,47.06,34.23,1.6919,38.94,37.93,0.4533883035182953,0.353543758392334,0.5644490122795105,0.40315040946006775,2.229311466217041,4.003842830657959
66,2.8911,37.7,31.93,1.6832,50.18,38.18,0.3969501554965973,0.26969072222709656,0.3166581988334656,0.20016741752624512,0.746448814868927,1.929915189743042
67,2.5186,43.21,33.89,1.5721,51.29,41.66,0.3628893792629242,0.2622884213924408,0.32151558995246887,0.2534917891025543,0.6880030035972595,1.8881882429122925
68,2.496,39.57,30.78,1.7122,51.84,37.28,0.32266777753829956,0.2582892179489136,0.3160226345062256,0.24535392224788666,0.861406147480011,2.003739595413208
69,2.5917,44.21,33.09,1.5847,55.44,41.82,1.6923019886016846,0.2639952600002289,0.4972633421421051,0.23951879143714905,2.4677603244781494,5.160840034484863
70,2.5479,48.46,36.35,1.6203,48.89,40.06,1.4487463235855103,0.3300436735153198,0.4311022460460663,0.4135856628417969,2.817843198776245,5.44132137298584
71,3.255,45.74,36.4,1.6891,50.18,38.55,0.4787960946559906,0.282431036233902,0.33729106187820435,0.1868775337934494,0.7555678486824036,2.040963649749756
72,2.7844,46.78,35.91,1.6803,47.42,37.88,0.5440698862075806,0.2679404318332672,0.3308468461036682,0.1399172842502594,0.6799163222312927,1.962690830230713
73,3.105,47.38,36.49,1.6633,47.05,38.14,0.595881462097168,0.28314274549484253,0.32647496461868286,0.1657702773809433,0.6327223777770996,2.0039918422698975
74,3.2984,39.84,33.83,1.4968,57.7,45.04,3.452633857727051,0.3148562014102936,1.0014053583145142,0.24064403772354126,3.642637014389038,8.652175903320312
75,3.5228,46.02,34.55,1.49,48.29,38.07,0.38461366295814514,0.28772857785224915,0.30537086725234985,0.1649635285139084,0.44203317165374756,1.584709882736206
76,4.6294,42.75,34.01,1.4906,56.22,44.73,0.3236699402332306,0.24794988334178925,0.3183321952819824,0.17892363667488098,0.49147626757621765,1.5603519678115845
77,2.9435,45.61,35.08,1.5292,52.44,38.07,1.763899564743042,0.25458720326423645,0.6835218071937561,0.2054985612630844,3.818685531616211,6.726192951202393
78,2.5371,45.19,34.9,1.4544,54.75,41.67,1.139029860496521,0.2703551948070526,0.46819841861724854,0.2382713258266449,3.7410733699798584,5.856927871704102
79,2.8752,48.81,36.72,1.4926,35.02,33.89,0.3696940541267395,0.27126792073249817,0.29876187443733215,0.15408731997013092,0.47038066387176514,1.5641918182373047
80,3.0107,37.29,32.46,1.4893,54.01,39.68,0.42589977383613586,0.2711281180381775,0.3266754150390625,0.16372668743133545,0.7120911478996277,1.8995211124420166
81,3.0766,47.05,35.63,1.5596,48.34,37.24,0.31175562739372253,0.24123838543891907,0.3199446499347687,0.20977316796779633,0.841193437576294,1.9239052534103394
82,2.2974,46.98,35.53,1.4938,52.95,41.16,0.45388370752334595,0.2690103054046631,0.3083842098712921,0.12822511792182922,0.4480065405368805,1.6075098514556885
83,2.8886,42.66,34.89,1.4998,53.18,39.93,0.45696204900741577,0.268675833940506,0.3462783396244049,0.14198994636535645,0.646595299243927,1.8605015277862549
84,3.2893,46.17,34.71,1.5051,43.0,36.06,0.3109908998012543,0.2732124924659729,0.3259102404117584,0.19964802265167236,0.5897337794303894,1.699495553970337
85,3.2094,47.99,36.45,1.4376,49.08,39.46,1.4420639276504517,0.2841393053531647,1.3584321737289429,0.17793166637420654,5.740635871887207,9.003202438354492
86,3.4429,42.69,35.29,1.4367,50.83,39.01,0.5162007808685303,0.27169594168663025,0.32132044434547424,0.15841805934906006,0.46345824003219604,1.731093406677246
87,3.6132,46.87,36.33,1.3619,54.61,43.59,0.34560996294021606,0.2484658807516098,0.32032856345176697,0.14434269070625305,0.3827000856399536,1.441447138786316
88,3.384,42.79,34.12,1.4249,56.45,42.31,0.4511234164237976,0.2583520710468292,0.33479809761047363,0.17645904421806335,0.4709940552711487,1.6917266845703125
89,3.2265,46.8,34.88,1.3979,49.68,40.06,0.42815279960632324,0.2754955589771271,0.3397293984889984,0.19978569447994232,0.4874992072582245,1.7306625843048096
90,3.7195,41.42,30.42,1.3456,55.76,45.24,0.42431125044822693,0.27488234639167786,0.3276354968547821,0.1858067810535431,0.5502883195877075,1.7629241943359375
91,3.1326,47.29,35.51,1.3979,48.94,41.31,0.34120485186576843,0.2594042122364044,0.2831362783908844,0.13504090905189514,0.33936944603919983,1.3581557273864746
92,3.2107,45.97,35.2,1.4045,52.07,40.37,0.5499080419540405,0.2915201187133789,0.34273311495780945,0.17225874960422516,0.4987589120864868,1.855178952217102
93,3.3629,37.9,31.01,1.4889,50.51,37.04,0.27048400044441223,0.28152385354042053,0.3298221826553345,0.12528520822525024,0.38369250297546387,1.3908076286315918
94,3.1304,48.33,35.33,1.4608,49.45,42.56,1.9232115745544434,0.27422982454299927,0.6950595378875732,0.23850171267986298,5.5624799728393555,8.693482398986816
95,2.9946,39.06,33.04,1.4346,55.85,42.88,0.7643148899078369,0.27834412455558777,0.9915819764137268,0.17443324625492096,4.842004776000977,7.0506792068481445
96,3.6057,43.28,31.46,1.2814,57.51,48.18,0.3434408903121948,0.25612330436706543,0.3353573977947235,0.17938701808452606,0.5442863702774048,1.658595085144043
97,2.9785,45.85,33.99,1.4086,51.06,37.55,0.26167717576026917,0.23854482173919678,0.28590142726898193,0.12585821747779846,0.35942310094833374,1.27140474319458
98,3.8121,48.38,35.44,1.3762,48.43,39.78,0.44696804881095886,0.2735126316547394,0.3374716341495514,0.17845715582370758,0.7790241241455078,2.0154335498809814
99,2.7984,41.7,34.15,1.3671,56.36,43.71,0.30789715051651,0.24958716332912445,0.2803803086280823,0.1393122375011444,0.3635510504245758,1.3407279253005981
100,3.6562,48.65,35.01,1.4522,53.96,43.97,0.2542177140712738,0.23669014871120453,0.2980724573135376,0.1356547325849533,0.5334535241127014,1.4580886363983154
