epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
17,0.2384,49.17,32.41,0.2116,58.48,43.16,0.0,0.22191646695137024,0.0,0.0,0.0,0.22191646695137024
18,0.2218,52.24,35.85,0.2224,53.41,37.19,0.0,0.2130032628774643,0.0,0.0,0.0,0.2130032628774643
19,0.2272,51.2,34.68,0.2078,57.79,42.33,0.0,0.2322828471660614,0.0,0.0,0.0,0.2322828471660614
20,0.2199,53.78,37.62,0.216,55.99,40.19,0.0,0.25634753704071045,0.0,0.0,0.0,0.25634753704071045
21,0.2279,52.79,36.48,0.2101,58.16,42.77,0.0,0.23458607494831085,0.0,0.0,0.0,0.23458607494831085
22,0.229,51.05,34.5,0.2134,56.54,40.85,0.0,0.2287663221359253,0.0,0.0,0.0,0.2287663221359253
23,0.2193,54.15,38.04,0.2076,57.24,41.67,0.0,0.2420450747013092,0.0,0.0,0.0,0.2420450747013092
24,0.2395,47.87,31.0,0.2146,55.62,39.76,0.0,0.24755732715129852,0.0,0.0,0.0,0.24755732715129852
25,0.2292,50.62,34.02,0.2082,57.83,42.38,0.0,0.2558341324329376,0.0,0.0,0.0,0.2558341324329376
26,0.233,49.32,32.58,0.2154,57.74,42.27,0.0,0.2136792242527008,0.0,0.0,0.0,0.2136792242527008
27,0.2257,52.12,35.71,0.2083,59.12,43.94,0.0,0.22946539521217346,0.0,0.0,0.0,0.22946539521217346
28,0.2242,51.76,35.31,0.2112,55.94,40.14,0.0,0.22941073775291443,0.0,0.0,0.0,0.22941073775291443
29,0.2266,51.9,35.47,0.1954,62.3,47.83,0.0,0.24168504774570465,0.0,0.0,0.0,0.24168504774570465
30,0.2188,54.15,38.04,0.2183,54.24,38.15,0.0,0.22740863263607025,0.0,0.0,0.0,0.22740863263607025
31,0.2297,50.18,33.54,0.1997,60.51,45.62,0.0,0.2613692581653595,0.0,0.0,0.0,0.2613692581653595
32,0.2321,49.79,33.1,0.2181,54.33,38.25,0.0,0.18218837678432465,0.0,0.0,0.0,0.18218837678432465
33,0.2242,51.9,35.47,0.2025,58.85,43.6,0.0,0.26208534836769104,0.0,0.0,0.0,0.26208534836769104
34,0.2292,51.01,34.46,0.2058,59.17,43.99,0.0,0.22945664823055267,0.0,0.0,0.0,0.22945664823055267
35,0.2293,50.18,33.54,0.2072,58.89,43.66,0.0,0.25377294421195984,0.0,0.0,0.0,0.25377294421195984
36,0.2211,53.29,37.05,0.1985,60.18,45.22,0.0,0.21777239441871643,0.0,0.0,0.0,0.21777239441871643
37,0.2188,52.88,36.58,0.2076,57.37,41.83,0.0,0.23915761709213257,0.0,0.0,0.0,0.23915761709213257
38,0.2264,51.14,34.6,0.225,51.52,35.04,0.0,0.23927219212055206,0.0,0.0,0.0,0.23927219212055206
39,0.2369,47.73,30.84,0.2029,61.98,47.43,0.0,0.2634584605693817,0.0,0.0,0.0,0.2634584605693817
40,0.2273,51.54,35.06,0.2175,57.05,41.45,0.0,0.2328643947839737,0.0,0.0,0.0,0.2328643947839737
41,0.2264,50.5,33.89,0.2083,57.88,42.44,0.0,0.19619745016098022,0.0,0.0,0.0,0.19619745016098022
42,0.2344,49.24,32.5,0.2239,51.66,35.19,0.0,0.20324042439460754,0.0,0.0,0.0,0.20324042439460754
43,0.2291,50.55,33.95,0.2097,57.74,42.27,0.0,0.20101633667945862,0.0,0.0,0.0,0.20101633667945862
44,0.2216,52.26,35.87,0.2175,54.38,38.31,0.0,0.19086867570877075,0.0,0.0,0.0,0.19086867570877075
45,0.2283,50.95,34.39,0.2064,58.06,42.66,0.0,0.27509039640426636,0.0,0.0,0.0,0.27509039640426636
46,0.2238,52.14,35.74,0.2084,56.59,40.9,0.0,0.26382166147232056,0.0,0.0,0.0,0.26382166147232056
47,0.2263,52.42,36.06,0.2091,57.83,42.38,0.0,0.22998932003974915,0.0,0.0,0.0,0.22998932003974915
48,0.2256,52.19,35.8,0.2159,55.67,39.81,0.0,0.23113903403282166,0.0,0.0,0.0,0.23113903403282166
49,0.2289,50.3,33.67,0.1984,62.17,47.66,0.0,0.244805708527565,0.0,0.0,0.0,0.244805708527565
50,0.2257,51.82,35.38,0.217,55.62,39.76,0.0,0.19094814360141754,0.0,0.0,0.0,0.19094814360141754
51,0.2376,48.27,31.42,0.2133,54.15,38.04,0.0,0.20039495825767517,0.0,0.0,0.0,0.20039495825767517
52,0.2292,51.16,34.63,0.2186,54.29,38.2,0.0,0.24593576788902283,0.0,0.0,0.0,0.24593576788902283
53,0.232,49.75,33.06,0.2228,53.13,36.87,0.0,0.25300130248069763,0.0,0.0,0.0,0.25300130248069763
54,0.2305,50.82,34.25,0.2184,54.24,38.15,0.0,0.2406800091266632,0.0,0.0,0.0,0.2406800091266632
55,0.2289,51.2,34.68,0.2256,51.94,35.51,0.0,0.19616025686264038,0.0,0.0,0.0,0.19616025686264038
56,0.2299,50.85,34.28,0.2032,60.65,45.79,0.0,0.2468114048242569,0.0,0.0,0.0,0.2468114048242569
57,0.222,53.95,37.81,0.2008,59.68,44.61,0.0,0.24941489100456238,0.0,0.0,0.0,0.24941489100456238
58,0.2285,50.85,34.28,0.2136,55.3,39.38,0.0,0.2574126720428467,0.0,0.0,0.0,0.2574126720428467
59,0.2233,51.76,35.31,0.2114,56.73,41.07,0.0,0.24383744597434998,0.0,0.0,0.0,0.24383744597434998
60,0.2356,48.74,31.94,0.2185,55.62,39.76,0.0,0.25760895013809204,0.0,0.0,0.0,0.25760895013809204
61,0.226,52.68,36.35,0.2242,54.29,38.2,0.0,0.250993013381958,0.0,0.0,0.0,0.250993013381958
62,0.2268,52.19,35.8,0.2197,54.33,38.25,0.0,0.22011873126029968,0.0,0.0,0.0,0.22011873126029968
63,0.2302,50.9,34.33,0.2101,59.08,43.88,0.0,0.235181525349617,0.0,0.0,0.0,0.235181525349617
64,0.2337,48.76,31.97,0.2163,55.35,39.44,0.0,0.24456724524497986,0.0,0.0,0.0,0.24456724524497986
65,0.2256,52.1,35.7,0.2135,57.19,41.61,0.0,0.23180830478668213,0.0,0.0,0.0,0.23180830478668213
66,0.2246,52.68,36.35,0.2071,58.99,43.77,0.0,0.26854655146598816,0.0,0.0,0.0,0.26854655146598816
67,0.2235,52.22,35.83,0.2097,57.51,42.0,0.0,0.2336612045764923,0.0,0.0,0.0,0.2336612045764923
68,0.2274,50.18,33.54,0.2113,55.48,39.6,0.0,0.19416624307632446,0.0,0.0,0.0,0.19416624307632446
69,0.2268,50.63,34.03,0.2109,56.82,41.18,0.0,0.1916508823633194,0.0,0.0,0.0,0.1916508823633194
70,0.2292,49.92,33.24,0.2143,55.76,39.92,0.0,0.280953973531723,0.0,0.0,0.0,0.280953973531723
71,0.2229,53.18,36.93,0.2102,56.82,41.18,0.0,0.18839235603809357,0.0,0.0,0.0,0.18839235603809357
72,0.226,51.89,35.45,0.2193,54.29,38.2,0.0,0.25444018840789795,0.0,0.0,0.0,0.25444018840789795
73,0.2229,53.08,36.81,0.2236,53.69,37.51,0.0,0.22222915291786194,0.0,0.0,0.0,0.22222915291786194
74,0.2242,52.4,36.03,0.2111,55.39,39.49,0.0,0.2300620824098587,0.0,0.0,0.0,0.2300620824098587
75,0.2304,50.93,34.38,0.2056,57.6,42.11,0.0,0.26100659370422363,0.0,0.0,0.0,0.26100659370422363
76,0.2295,49.8,33.11,0.2194,53.78,37.61,0.0,0.2029392272233963,0.0,0.0,0.0,0.2029392272233963
77,0.2356,48.58,31.77,0.2175,53.96,37.83,0.0,0.20101550221443176,0.0,0.0,0.0,0.20101550221443176
78,0.228,51.07,34.53,0.216,55.3,39.38,0.0,0.2575157582759857,0.0,0.0,0.0,0.2575157582759857
79,0.2203,53.42,37.21,0.2195,53.96,37.83,0.0,0.22177629172801971,0.0,0.0,0.0,0.22177629172801971
80,0.235,48.84,32.05,0.1997,59.72,44.66,0.0,0.24144475162029266,0.0,0.0,0.0,0.24144475162029266
81,0.23,51.24,34.72,0.2043,58.76,43.49,0.0,0.2399202436208725,0.0,0.0,0.0,0.2399202436208725
82,0.2244,52.9,36.61,0.2065,58.62,43.32,0.0,0.22354088723659515,0.0,0.0,0.0,0.22354088723659515
83,0.2334,49.07,32.3,0.2051,59.4,44.27,0.0,0.24724812805652618,0.0,0.0,0.0,0.24724812805652618
84,0.2279,50.92,34.36,0.2141,55.67,39.81,0.0,0.25362634658813477,0.0,0.0,0.0,0.25362634658813477
85,0.2302,51.58,35.11,0.2096,55.12,39.17,0.0,0.22902044653892517,0.0,0.0,0.0,0.22902044653892517
86,0.2277,50.98,34.43,0.2084,59.08,43.88,0.0,0.24631935358047485,0.0,0.0,0.0,0.24631935358047485
87,0.2252,52.14,35.74,0.2085,57.47,41.94,0.0,0.2320755273103714,0.0,0.0,0.0,0.2320755273103714
88,0.2216,52.29,35.91,0.2097,54.88,38.9,0.0,0.23552244901657104,0.0,0.0,0.0,0.23552244901657104
89,0.2249,50.86,34.29,0.2126,57.14,41.56,0.0,0.24004773795604706,0.0,0.0,0.0,0.24004773795604706
90,0.2272,52.28,35.9,0.2098,56.22,40.47,0.0,0.24304725229740143,0.0,0.0,0.0,0.24304725229740143
91,0.218,54.42,38.35,0.2233,53.36,37.14,0.0,0.22021333873271942,0.0,0.0,0.0,0.22021333873271942
92,0.2326,50.96,34.4,0.207,57.88,42.44,0.0,0.20373249053955078,0.0,0.0,0.0,0.20373249053955078
93,0.2295,50.51,33.91,0.1965,61.61,46.98,0.0,0.22512347996234894,0.0,0.0,0.0,0.22512347996234894
94,0.2303,49.32,32.58,0.2136,58.53,43.21,0.0,0.2043502926826477,0.0,0.0,0.0,0.2043502926826477
95,0.2191,53.08,36.81,0.2115,56.18,40.41,0.0,0.2564370930194855,0.0,0.0,0.0,0.2564370930194855
96,0.229,49.99,33.33,0.2057,57.51,42.0,0.0,0.26607149839401245,0.0,0.0,0.0,0.26607149839401245
97,0.2331,50.92,34.36,0.2036,60.83,46.01,0.0,0.2492845356464386,0.0,0.0,0.0,0.2492845356464386
98,0.2322,49.33,32.59,0.2167,55.99,40.19,0.0,0.2186625897884369,0.0,0.0,0.0,0.2186625897884369
99,0.2319,49.6,32.89,0.2128,56.77,41.12,0.0,0.254905104637146,0.0,0.0,0.0,0.254905104637146
100,0.2242,51.61,35.13,0.1989,59.45,44.33,0.0,0.23005087673664093,0.0,0.0,0.0,0.23005087673664093
