epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
41,0.3195,51.95,35.71,0.2317,56.45,40.92,0.0,0.0,0.31388410925865173,0.0,0.0,0.31388410925865173
42,0.9147,50.06,33.78,0.2267,57.14,41.7,0.0,0.0,3.630882740020752,0.0,0.0,3.630882740020752
43,0.2469,51.3,34.98,0.2273,55.39,39.65,0.0,0.0,0.2914065718650818,0.0,0.0,0.2914065718650818
44,0.2537,53.51,37.69,0.2248,55.62,39.97,0.0,0.0,0.23557427525520325,0.0,0.0,0.23557427525520325
45,0.2641,51.11,35.05,0.2302,55.21,39.48,0.0,0.0,0.2345099002122879,0.0,0.0,0.2345099002122879
46,0.2922,52.38,36.18,0.2195,57.97,42.75,0.0,0.0,0.2309718281030655,0.0,0.0,0.2309718281030655
47,0.2398,52.15,35.86,0.2303,52.3,36.1,0.0,0.0,0.23730023205280304,0.0,0.0,0.23730023205280304
48,0.2398,52.89,36.69,0.2222,57.6,42.28,0.0,0.0,0.23436030745506287,0.0,0.0,0.23436030745506287
49,0.2426,50.67,34.14,0.2282,55.76,40.02,0.0,0.0,0.24742944538593292,0.0,0.0,0.24742944538593292
50,0.2416,48.9,32.23,0.2141,57.97,42.66,0.0,0.0,0.2646905779838562,0.0,0.0,0.2646905779838562
51,0.2425,49.75,33.12,0.2251,54.7,38.83,0.0,0.0,0.2535559833049774,0.0,0.0,0.2535559833049774
52,0.2423,50.02,33.47,0.2226,56.64,41.09,0.0,0.0,0.22283130884170532,0.0,0.0,0.22283130884170532
53,0.2346,52.78,36.51,0.2195,58.2,42.9,0.0,0.0,0.2474111169576645,0.0,0.0,0.2474111169576645
54,0.2379,50.86,34.32,0.2243,54.56,38.63,0.0,0.0,0.27205461263656616,0.0,0.0,0.27205461263656616
55,0.2433,52.92,36.69,0.216,58.06,42.77,0.0,0.0,0.24482925236225128,0.0,0.0,0.24482925236225128
56,0.2363,53.37,37.19,0.2228,56.54,40.96,0.0,0.0,0.21885095536708832,0.0,0.0,0.21885095536708832
57,0.2492,52.43,36.1,0.2189,59.31,44.31,0.0,0.0,0.1919434368610382,0.0,0.0,0.1919434368610382
58,0.2368,49.21,32.54,0.214,57.97,42.7,0.0,0.0,0.24641656875610352,0.0,0.0,0.24641656875610352
59,0.2369,49.98,33.39,0.2227,55.85,40.14,0.0,0.0,0.21422530710697174,0.0,0.0,0.21422530710697174
60,0.2343,49.47,32.83,0.2125,58.43,43.18,0.0,0.0,0.2423284351825714,0.0,0.0,0.2423284351825714
61,0.2433,50.24,33.69,0.2201,55.3,39.5,0.0,0.0,0.28602880239486694,0.0,0.0,0.28602880239486694
62,0.24,50.4,33.86,0.2183,54.79,38.87,0.0,0.0,0.2264038771390915,0.0,0.0,0.2264038771390915
63,0.2363,49.31,32.64,0.2221,55.62,39.84,0.0,0.0,0.2532444894313812,0.0,0.0,0.2532444894313812
64,0.2545,50.29,33.68,0.2299,53.5,37.37,0.0,0.0,0.25209736824035645,0.0,0.0,0.25209736824035645
65,0.2316,51.59,35.2,0.2247,53.59,37.48,0.0,0.0,0.22408616542816162,0.0,0.0,0.22408616542816162
66,0.2307,52.99,36.8,0.2197,55.67,39.91,0.0,0.0,0.2666790783405304,0.0,0.0,0.2666790783405304
67,0.2341,49.09,32.36,0.2201,57.93,42.61,0.0,0.0,0.1918814778327942,0.0,0.0,0.1918814778327942
68,0.2458,48.82,32.08,0.2162,57.37,41.91,0.0,0.0,0.1909826397895813,0.0,0.0,0.1909826397895813
69,0.2344,49.04,32.37,0.2241,53.92,37.85,0.0,0.0,0.198314368724823,0.0,0.0,0.198314368724823
70,0.2328,51.76,35.35,0.2215,56.04,40.38,0.0,0.0,0.26825252175331116,0.0,0.0,0.26825252175331116
71,0.2307,50.57,33.97,0.2226,56.18,40.83,0.0,0.0,0.24485117197036743,0.0,0.0,0.24485117197036743
72,0.2479,51.93,35.51,0.2655,52.86,37.53,0.0,0.0,0.19890254735946655,0.0,0.0,0.19890254735946655
73,0.2265,52.37,36.01,0.2572,57.65,43.24,0.0,0.0,0.2337646782398224,0.0,0.0,0.2337646782398224
74,0.2453,50.45,33.86,0.2644,55.02,40.09,0.0,0.0,0.2753974497318268,0.0,0.0,0.2753974497318268
75,0.2365,51.04,34.57,0.2623,57.97,43.36,0.0,0.0,0.1940995305776596,0.0,0.0,0.1940995305776596
76,0.2327,51.53,35.08,0.265,53.82,38.68,0.0,0.0,0.2624039351940155,0.0,0.0,0.2624039351940155
77,0.2258,52.64,36.33,0.2644,54.93,39.98,0.0,0.0,0.24853907525539398,0.0,0.0,0.24853907525539398
78,0.2241,52.95,36.72,0.265,55.21,40.3,0.0,0.0,0.24367748200893402,0.0,0.0,0.24367748200893402
79,0.2426,50.39,33.78,0.2776,52.07,36.62,0.0,0.0,0.2930067777633667,0.0,0.0,0.2930067777633667
80,0.2313,51.26,34.79,0.2657,53.55,38.39,0.0,0.0,0.2522318661212921,0.0,0.0,0.2522318661212921
81,0.2303,50.93,34.42,0.2549,56.41,41.73,0.0,0.0,0.2485969066619873,0.0,0.0,0.2485969066619873
82,0.2282,51.06,34.55,0.2514,56.73,42.11,0.0,0.0,0.24331212043762207,0.0,0.0,0.24331212043762207
83,0.23,51.23,34.76,0.2618,54.47,39.46,0.0,0.0,0.26108378171920776,0.0,0.0,0.26108378171920776
84,0.2305,49.94,33.32,0.2635,53.96,38.81,0.0,0.0,0.23975765705108643,0.0,0.0,0.23975765705108643
85,0.2331,50.55,34.01,0.2661,54.15,39.06,0.0,0.0,0.25589507818222046,0.0,0.0,0.25589507818222046
86,0.2393,50.41,33.84,0.2482,57.88,43.49,0.0,0.0,0.25408655405044556,0.0,0.0,0.25408655405044556
87,0.2294,51.46,34.97,0.2607,54.65,39.61,0.0,0.0,0.24516308307647705,0.0,0.0,0.24516308307647705
88,0.2286,52.32,35.96,0.2492,55.58,40.69,0.0,0.0,0.23453165590763092,0.0,0.0,0.23453165590763092
89,0.2355,49.27,32.55,0.2385,60.05,46.09,0.0,0.0,0.20422497391700745,0.0,0.0,0.20422497391700745
90,0.2362,48.02,31.17,0.2477,55.58,40.69,0.0,0.0,0.20849117636680603,0.0,0.0,0.20849117636680603
91,0.2335,49.63,32.98,0.2469,56.45,41.74,0.0,0.0,0.22099435329437256,0.0,0.0,0.22099435329437256
92,0.231,50.72,34.19,0.2497,56.41,41.65,0.0,0.0,0.2428140938282013,0.0,0.0,0.2428140938282013
93,0.2237,52.6,36.3,0.2578,53.36,38.07,0.0,0.0,0.2375543713569641,0.0,0.0,0.2375543713569641
94,0.2433,51.15,34.66,0.2521,54.7,39.6,0.0,0.0,0.2645954191684723,0.0,0.0,0.2645954191684723
95,0.2361,50.51,33.93,0.2508,54.88,39.81,0.0,0.0,0.25520676374435425,0.0,0.0,0.25520676374435425
96,0.2258,51.4,34.94,0.2496,55.67,40.67,0.0,0.0,0.2707136571407318,0.0,0.0,0.2707136571407318
97,0.2323,50.15,33.54,0.2487,54.65,39.44,0.0,0.0,0.2541438341140747,0.0,0.0,0.2541438341140747
98,0.2337,50.12,33.52,0.2369,55.67,40.44,0.0,0.0,0.1699763536453247,0.0,0.0,0.1699763536453247
99,0.2291,52.8,36.55,0.2198,56.64,41.09,0.0,0.0,0.2590979337692261,0.0,0.0,0.2590979337692261
100,0.2318,50.62,34.19,0.2185,55.25,39.46,0.0,0.0,0.2420824021100998,0.0,0.0,0.2420824021100998
