epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
1,72.8213,12.09,13.95,432.8595,57.14,41.83,9.688725471496582,4.679586887359619,9.629188537597656,11.941407203674316,36.88241958618164,72.82132720947266
2,421.7742,65.18,52.51,567.8272,6.27,1.96,22.426511764526367,4.36430025100708,23.173429489135742,60.23771667480469,311.57220458984375,421.774169921875
3,552.0859,6.7,4.74,503.7953,57.93,42.81,17.193185806274414,16.851089477539062,64.62588500976562,105.03173828125,348.3840026855469,552.0858764648438
4,508.5652,63.99,51.42,248.1024,57.74,42.79,14.723057746887207,19.098398208618164,56.80014419555664,137.6492462158203,280.2943420410156,508.5652160644531
5,300.4178,64.8,52.34,252.8417,10.41,2.8,13.756729125976562,15.561981201171875,14.189483642578125,148.27883911132812,108.6308364868164,300.4178466796875
6,319.4456,10.28,6.55,222.0899,55.9,40.18,19.732919692993164,9.795480728149414,17.701499938964844,148.83563232421875,123.38006591796875,319.4455871582031
7,260.0892,63.52,49.84,126.4965,54.47,38.83,13.119950294494629,9.271032333374023,12.6168212890625,121.7222900390625,103.35905456542969,260.0891418457031
8,194.3376,64.35,50.78,88.3701,20.97,18.42,14.347685813903809,5.893717288970947,11.795588493347168,74.17413330078125,88.12645721435547,194.33758544921875
9,162.2275,35.15,37.97,102.324,55.9,40.88,14.591867446899414,4.102926254272461,15.602176666259766,31.006750106811523,96.92378997802734,162.22750854492188
10,175.793,64.79,54.14,97.421,13.09,13.4,9.475947380065918,9.912975311279297,15.512507438659668,40.660728454589844,100.2308578491211,175.7930145263672
11,201.8213,34.88,38.46,99.1785,52.72,38.41,10.812479019165039,8.123384475708008,19.361515045166016,20.973520278930664,142.55043029785156,201.8213348388672
12,170.4409,60.47,51.18,60.5535,28.39,28.47,21.340539932250977,8.979045867919922,16.035465240478516,24.422290802001953,99.66350555419922,170.44085693359375
13,124.9924,28.76,33.71,60.4367,7.37,5.36,22.43692398071289,9.020483016967773,12.295524597167969,23.482852935791016,57.75658416748047,124.99237060546875
14,147.4427,13.27,16.48,52.9926,52.86,40.6,19.943063735961914,8.123580932617188,13.515785217285156,21.076608657836914,84.78369903564453,147.44273376464844
15,188.3834,58.85,51.37,38.0429,51.98,41.52,22.083765029907227,6.21843957901001,16.47978973388672,19.30171012878418,124.29969024658203,188.38339233398438
16,232.4587,46.08,45.17,32.9805,11.94,8.12,18.13035774230957,3.27428936958313,28.114225387573242,9.987373352050781,172.95240783691406,232.4586639404297
17,219.0809,16.75,17.33,36.4194,56.13,40.44,10.493270874023438,0.7907149195671082,29.521146774291992,4.900814533233643,173.37496948242188,219.08091735839844
18,135.0722,65.74,53.67,33.9781,52.63,37.23,12.898513793945312,1.1233081817626953,11.718005180358887,9.129437446594238,100.20295715332031,135.0722198486328
19,173.4232,63.53,51.65,26.3005,55.12,43.47,21.012529373168945,1.3682594299316406,13.771027565002441,11.362534523010254,125.90880584716797,173.42315673828125
20,156.352,56.28,50.44,21.9955,50.92,39.11,16.186893463134766,1.0930639505386353,9.026457786560059,9.3634033203125,120.68214416503906,156.35195922851562
21,230.9265,52.7,48.21,21.6174,49.26,41.53,12.898310661315918,0.9752689003944397,23.10112190246582,6.167481899261475,187.78428649902344,230.9264678955078
22,254.531,36.56,39.74,16.4876,29.63,32.42,14.89493179321289,1.4628087282180786,31.345741271972656,4.95655632019043,201.87098693847656,254.53103637695312
23,194.5412,42.17,43.7,16.0437,53.87,39.07,18.228540420532227,0.7681477069854736,17.55877113342285,2.5303614139556885,155.45538330078125,194.54119873046875
24,125.5418,65.61,54.31,14.6401,52.26,37.9,13.420530319213867,0.9634549617767334,1.5313735008239746,2.149261236190796,107.47716522216797,125.54178619384766
25,94.5243,54.96,47.76,14.9734,41.75,30.9,7.8326005935668945,0.8762769103050232,8.861983299255371,2.2842938899993896,74.66912841796875,94.52428436279297
26,146.9639,40.95,42.6,11.1925,39.54,35.31,14.210933685302734,1.3109805583953857,18.155590057373047,3.326417922973633,109.9599838256836,146.96389770507812
27,80.4195,55.41,50.97,13.1999,55.21,41.07,6.018953323364258,0.6971564888954163,17.340715408325195,2.4487109184265137,53.913963317871094,80.41950225830078
28,135.6502,63.88,53.79,10.1154,34.19,34.13,9.264968872070312,0.5040090680122375,21.502113342285156,1.8735792636871338,102.50556182861328,135.65023803710938
