epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
24,0.2174,55.1,39.15,0.2128,55.44,39.54,0.0,0.22784729301929474,0.0,0.0,0.0,0.22784729301929474
25,0.2278,51.85,35.41,0.2085,57.14,41.56,0.0,0.257376492023468,0.0,0.0,0.0,0.257376492023468
26,0.2164,54.73,38.72,0.2003,59.91,44.89,0.0,0.2502067983150482,0.0,0.0,0.0,0.2502067983150482
27,0.2326,50.69,34.11,0.1989,60.18,45.22,0.0,0.1943325251340866,0.0,0.0,0.0,0.1943325251340866
28,0.2289,51.01,34.46,0.1996,59.86,44.83,0.0,0.23292170464992523,0.0,0.0,0.0,0.23292170464992523
29,0.2332,50.07,33.41,0.21,57.14,41.56,0.0,0.2492671012878418,0.0,0.0,0.0,0.2492671012878418
30,0.2281,50.07,33.41,0.2146,56.54,40.85,0.0,0.23605988919734955,0.0,0.0,0.0,0.23605988919734955
31,0.223,52.75,36.43,0.2112,59.31,44.16,0.0,0.22821208834648132,0.0,0.0,0.0,0.22821208834648132
32,0.2224,53.32,37.09,0.2079,57.42,41.89,0.0,0.22312229871749878,0.0,0.0,0.0,0.22312229871749878
33,0.2251,51.87,35.44,0.2126,55.99,40.19,0.0,0.2357039898633957,0.0,0.0,0.0,0.2357039898633957
34,0.2272,51.87,35.44,0.2065,57.51,42.0,0.0,0.23596765100955963,0.0,0.0,0.0,0.23596765100955963
35,0.2265,52.03,35.61,0.2177,55.44,39.54,0.0,0.2540590167045593,0.0,0.0,0.0,0.2540590167045593
36,0.2236,52.43,36.07,0.2109,56.36,40.63,0.0,0.2140960991382599,0.0,0.0,0.0,0.2140960991382599
37,0.2276,51.79,35.34,0.2139,54.56,38.52,0.0,0.259069561958313,0.0,0.0,0.0,0.259069561958313
38,0.23,49.49,32.76,0.207,58.99,43.77,0.0,0.24716410040855408,0.0,0.0,0.0,0.24716410040855408
39,0.2298,50.82,34.25,0.2113,56.96,41.34,0.0,0.236105814576149,0.0,0.0,0.0,0.236105814576149
40,0.2293,50.81,34.23,0.204,58.48,43.16,0.0,0.19108261168003082,0.0,0.0,0.0,0.19108261168003082
41,0.2282,51.23,34.7,0.2152,56.18,40.41,0.0,0.25010165572166443,0.0,0.0,0.0,0.25010165572166443
42,0.2267,51.67,35.21,0.219,54.75,38.74,0.0,0.24262261390686035,0.0,0.0,0.0,0.24262261390686035
43,0.2312,49.43,32.71,0.2094,57.88,42.44,0.0,0.18769152462482452,0.0,0.0,0.0,0.18769152462482452
44,0.2211,53.49,37.28,0.214,56.54,40.85,0.0,0.2661462724208832,0.0,0.0,0.0,0.2661462724208832
45,0.2266,52.05,35.64,0.2169,55.62,39.76,0.0,0.18607474863529205,0.0,0.0,0.0,0.18607474863529205
46,0.2311,50.06,33.4,0.2051,57.56,42.05,0.0,0.26294368505477905,0.0,0.0,0.0,0.26294368505477905
47,0.2285,50.87,34.31,0.1928,60.83,46.01,0.0,0.24835872650146484,0.0,0.0,0.0,0.24835872650146484
48,0.2291,50.01,33.34,0.2131,57.24,41.67,0.0,0.2641240954399109,0.0,0.0,0.0,0.2641240954399109
49,0.228,51.58,35.11,0.2129,58.29,42.94,0.0,0.24543489515781403,0.0,0.0,0.0,0.24543489515781403
50,0.2247,52.85,36.55,0.219,54.42,38.36,0.0,0.22290176153182983,0.0,0.0,0.0,0.22290176153182983
