epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
1,46.8683,28.96,30.29,16.3292,57.6,43.85,5.974709510803223,1.0005549192428589,2.8628273010253906,1.0155208110809326,8.933842658996582,19.787456512451172
2,17.1231,36.03,32.43,6.1452,33.73,31.99,2.49882435798645,0.9747194051742554,2.290712594985962,1.4467544555664062,3.1767544746398926,10.387765884399414
3,8.8773,35.35,30.95,6.3118,50.92,37.17,4.418680191040039,0.5385144948959351,1.5638766288757324,0.8254148364067078,6.241570949554443,13.588056564331055
4,8.2744,46.77,35.88,4.1727,23.87,25.08,1.6468710899353027,0.6580022573471069,1.1335253715515137,0.5758895874023438,1.3073720932006836,5.32166051864624
5,6.4171,20.66,21.57,3.1747,48.76,41.77,1.1054248809814453,0.5063260197639465,0.8747469782829285,0.19926340878009796,0.7359622120857239,3.4217233657836914
6,5.6214,38.47,32.58,2.9195,28.71,28.7,1.2159849405288696,0.47059011459350586,0.7821066379547119,0.1937410980463028,0.6075568199157715,3.26997971534729
7,4.5729,36.24,32.21,2.5874,47.6,35.5,3.2908449172973633,0.5191608667373657,1.3500500917434692,0.49872246384620667,3.5069973468780518,9.165775299072266
8,4.3032,41.17,33.74,2.3558,35.58,33.55,0.6592695713043213,0.3764336407184601,0.6087095141410828,0.18586018681526184,0.499183714389801,2.3294568061828613
9,3.5922,31.22,30.96,2.1319,49.17,41.77,0.8113439679145813,0.3660908639431,0.6489231586456299,0.11563173681497574,0.44153228402137756,2.3835220336914062
10,3.5076,36.84,32.35,1.9426,30.28,32.94,1.579321265220642,0.39752382040023804,1.2246863842010498,0.3031800091266632,3.5870168209075928,7.091728210449219
11,3.3032,30.58,30.39,2.1426,47.42,36.87,0.8546348214149475,0.3345714211463928,0.5958598852157593,0.15882496535778046,0.5895735025405884,2.5334646701812744
12,3.3707,36.47,33.43,1.8194,42.26,41.12,0.729058027267456,0.29474467039108276,0.688349187374115,0.17698530852794647,0.7560941576957703,2.645231246948242
13,2.992,38.77,32.83,1.7794,42.12,40.05,1.1047829389572144,0.3908536732196808,0.7266607284545898,0.08098271489143372,0.4845082759857178,2.787788152694702
14,3.4993,23.69,25.85,1.902,43.78,34.66,0.5824474096298218,0.3244073987007141,0.593869149684906,0.07884529232978821,0.27811214327812195,1.857681393623352
