epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
1,69.6203,13.45,15.74,27.7872,50.6,40.64,9.17507266998291,4.514502048492432,9.197835922241211,11.401607513427734,35.33133316040039,69.62034606933594
2,43.733,48.39,47.09,31.9464,53.59,39.3,5.307992458343506,2.8438947200775146,3.9997036457061768,6.475130558013916,25.106239318847656,43.73295974731445
3,41.115,60.54,52.02,24.8948,56.87,42.58,5.493235111236572,1.5251853466033936,3.0478925704956055,4.034075736999512,27.014663696289062,41.11505126953125
4,35.8251,61.29,50.95,19.8075,56.5,42.32,5.519566535949707,0.9564286470413208,3.3974263668060303,4.193608283996582,21.758047103881836,35.825077056884766
5,33.517,60.31,50.89,17.5036,55.67,42.59,5.501427173614502,0.9768291711807251,3.396540641784668,5.266628265380859,18.375591278076172,33.51701736450195
6,31.4764,58.79,51.09,15.3929,51.11,39.92,4.930366516113281,1.125286340713501,3.569855213165283,5.4990315437316895,16.35186767578125,31.47640609741211
7,29.7759,50.83,45.79,15.7218,45.12,37.44,5.028390407562256,1.0789762735366821,3.414552688598633,4.524703025817871,15.729310989379883,29.77593231201172
8,29.1535,43.79,43.18,13.0951,36.73,34.4,4.7030029296875,0.8722820281982422,3.516918420791626,3.3074026107788086,16.753938674926758,29.15354347229004
9,26.3917,36.54,40.18,9.8037,42.58,39.1,4.25363826751709,0.7834120988845825,3.233157157897949,2.417480707168579,15.70405101776123,26.391738891601562
10,23.4249,39.85,42.93,8.8924,48.06,40.19,4.199044227600098,0.8021234273910522,2.6627235412597656,1.9757574796676636,13.785258293151855,23.424907684326172
11,23.5248,47.19,46.7,9.4422,51.61,39.77,4.247813701629639,0.8662969470024109,2.6170895099639893,1.812678337097168,13.980905532836914,23.524784088134766
12,22.2173,54.28,49.5,10.8442,51.43,37.99,3.5562100410461426,0.9418478012084961,2.746830940246582,1.8292560577392578,13.143138885498047,22.217283248901367
13,22.5555,60.6,53.33,11.1915,52.49,39.31,3.3716723918914795,1.0170859098434448,3.12960147857666,1.998552680015564,13.038566589355469,22.555479049682617
14,21.1694,60.63,53.81,9.7772,53.87,42.07,3.130002975463867,0.9946550130844116,2.7753913402557373,2.0640323162078857,12.205315589904785,21.169397354125977
15,20.8198,57.86,50.85,8.1335,51.01,41.75,4.369081497192383,0.8828508257865906,2.2763240337371826,1.8509033918380737,11.440613746643066,20.819774627685547
