epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
1,87.2876,17.65,16.96,79.0093,14.52,3.83,15.739696502685547,2.3265390396118164,14.185723304748535,17.143733978271484,51.8766975402832,101.27239227294922
2,63.9698,11.31,6.25,36.2939,10.74,10.24,6.363058567047119,1.9320969581604004,4.795788288116455,8.19227409362793,21.15180015563965,42.435020446777344
3,32.9939,40.11,36.28,23.0346,55.02,39.42,3.1230533123016357,0.5849165320396423,1.644169569015503,5.982198715209961,14.484429359436035,25.818767547607422
4,27.4897,48.38,35.58,14.1153,54.7,39.17,4.677845001220703,0.8477938771247864,1.4500633478164673,4.783580303192139,11.54666805267334,23.305950164794922
5,20.9507,47.8,33.81,12.8773,51.8,40.01,2.3364429473876953,0.5914844870567322,1.110804557800293,3.510314464569092,7.591653347015381,15.14069938659668
6,16.5421,51.4,39.04,8.0567,55.44,42.33,2.609043598175049,0.6624016761779785,0.9697977304458618,2.9554331302642822,5.294621467590332,12.491296768188477
7,14.9053,40.39,33.43,6.5308,51.34,36.87,1.4485597610473633,0.6011109948158264,0.8962574601173401,3.026865005493164,5.1918840408325195,11.164676666259766
8,13.111,44.39,32.97,5.9905,57.88,45.29,2.586444616317749,0.549554169178009,1.2325273752212524,2.617427349090576,13.57512092590332,20.56107521057129
9,11.8195,48.28,37.29,5.0414,58.66,46.78,1.9578152894973755,0.5467729568481445,0.7616792917251587,2.6386542320251465,4.448109149932861,10.353031158447266
10,13.0839,44.43,36.15,4.7566,56.31,43.89,3.1296374797821045,0.5248516201972961,3.326430320739746,2.641310930252075,17.960628509521484,27.58285903930664
11,11.7242,43.03,34.68,4.6709,53.96,40.25,1.0215232372283936,0.5511813163757324,0.601315438747406,2.3558127880096436,4.073353290557861,8.603185653686523
12,13.5558,47.32,34.19,3.8537,49.68,38.65,1.5927472114562988,0.5009896755218506,0.6058244109153748,2.0135421752929688,3.0135397911071777,7.7266435623168945
13,10.4253,39.27,34.07,3.9013,55.81,42.26,2.1070141792297363,0.4516942501068115,1.7086143493652344,2.05062198638916,13.21631908416748,19.534263610839844
14,10.9577,48.33,35.44,3.3107,50.14,37.81,1.4130042791366577,0.43999794125556946,0.5601999759674072,1.6480268239974976,2.8316283226013184,6.892857551574707
15,10.1797,44.44,36.46,3.1218,55.07,44.37,1.0794847011566162,0.42778047919273376,0.5658352375030518,1.5794813632965088,2.8365275859832764,6.489109516143799
16,10.5731,42.81,35.43,3.5032,55.53,41.38,1.2749079465866089,0.38980963826179504,0.6195008754730225,1.5599641799926758,2.848346471786499,6.692529201507568
17,7.9616,48.1,36.16,3.1982,47.65,39.85,1.6985044479370117,0.441889226436615,0.6736441850662231,1.5423040390014648,3.064549207687378,7.420891284942627
18,8.11,38.73,33.7,3.1358,52.21,39.17,1.3383580446243286,0.4385661482810974,0.5171889662742615,1.4726186990737915,2.274218797683716,6.040950775146484
19,7.7546,46.36,36.3,2.8997,48.66,38.19,1.5325976610183716,0.4215238392353058,0.6604774594306946,1.5086915493011475,2.952641248703003,7.075931549072266
20,7.708,43.82,34.85,2.6945,52.4,40.21,2.0049827098846436,0.46883827447891235,1.2031824588775635,1.8894647359848022,10.607656478881836,16.174123764038086
21,7.7641,42.22,34.03,3.193,54.06,40.24,1.3095201253890991,0.3656691908836365,0.4618994891643524,1.2885667085647583,2.014482259750366,5.44013786315918
22,9.568,41.56,33.66,2.5449,53.13,42.15,13.097347259521484,0.4879155158996582,1.1953480243682861,1.7349467277526855,9.10490608215332,25.620464324951172
