epoch,train_loss,train_acc,train_fscore,eval_loss,eval_acc,eval_fscore,loss_task,loss_ce_t,loss_ce_a,loss_kl_t,loss_kl_a,total_loss
41,16.3774,35.11,32.29,10.0417,39.86,37.44,3.4790804386138916,0.9447752237319946,1.6748164892196655,2.0007503032684326,2.9514522552490234,11.050874710083008
42,15.933,36.84,33.93,10.3094,41.57,39.1,2.4666268825531006,0.8539943099021912,1.819739580154419,1.9134210348129272,3.9251482486724854,10.97892951965332
43,15.9444,36.64,33.56,9.2223,42.26,40.26,3.7817001342773438,0.9711629152297974,1.5864338874816895,1.8455331325531006,4.942259788513184,13.127090454101562
44,14.6621,37.59,34.91,9.7564,39.95,35.8,2.4234142303466797,0.7086972594261169,2.4304587841033936,1.728001594543457,6.0895185470581055,13.380090713500977
45,15.403,36.5,32.63,9.0154,42.76,40.14,3.9881081581115723,0.9960260987281799,1.9293789863586426,1.5970845222473145,3.6868410110473633,12.197439193725586
46,14.6523,37.13,33.4,8.9354,43.78,41.24,7.823757648468018,0.9779364466667175,5.396170616149902,1.8717706203460693,15.274474143981934,31.34410858154297
47,14.6454,37.97,35.15,8.7978,39.72,35.14,5.225764274597168,0.8687707185745239,5.302939414978027,1.8366519212722778,14.705625534057617,27.93975257873535
48,15.1588,37.2,32.81,8.4714,41.66,37.32,3.746671676635742,0.8449151515960693,2.3583292961120605,1.3832184076309204,5.76238489151001,14.095519065856934
49,13.1881,37.49,33.92,7.9639,43.82,40.43,6.050743579864502,0.8718574643135071,2.686960458755493,1.9194867610931396,16.985509872436523,28.514558792114258
50,14.9095,37.45,33.43,8.1189,41.29,37.6,2.736851453781128,0.7035566568374634,1.172796607017517,1.1651040315628052,2.22312331199646,8.001432418823242
51,13.1134,37.86,34.25,7.8821,43.04,39.86,5.129419803619385,0.7515151500701904,2.7405309677124023,1.4534374475479126,13.288726806640625,23.363630294799805
52,13.5063,36.83,34.0,7.7165,41.8,38.21,6.856078624725342,0.809116780757904,4.995428085327148,1.4646964073181152,12.86007308959961,26.985393524169922
53,15.1361,36.46,33.01,7.6669,38.76,35.31,2.4250662326812744,0.6586859822273254,1.3045380115509033,1.0547022819519043,2.147735357284546,7.590727806091309
54,14.4245,37.06,34.19,7.5697,40.41,36.65,2.1408514976501465,0.7088450789451599,1.0145059823989868,0.9808740019798279,2.0750339031219482,6.920110702514648
55,13.847,37.88,34.82,7.141,43.92,41.51,3.2201409339904785,0.7455328702926636,1.690545916557312,1.0182961225509644,3.215113639831543,9.889629364013672
56,14.3638,34.83,31.37,6.8276,41.8,38.89,2.1650936603546143,0.5864461064338684,1.587530493736267,1.027612566947937,2.816969871520996,8.183652877807617
57,12.4324,35.93,32.55,7.4341,41.89,38.62,2.9533355236053467,0.6284772753715515,1.8642423152923584,0.9005177021026611,4.083595275878906,10.430168151855469
58,13.9175,36.22,32.68,6.6042,39.63,36.56,1.8327302932739258,0.5847092866897583,1.2443333864212036,0.946834146976471,2.348039388656616,6.95664644241333
59,12.2663,36.38,33.91,7.3461,39.35,35.97,6.396668910980225,0.7164161801338196,5.13596248626709,1.1534253358840942,12.769561767578125,26.172035217285156
60,13.7854,35.9,32.97,6.7988,40.65,37.75,1.2016321420669556,0.5099719166755676,0.8999811410903931,0.7607595920562744,1.7235920429229736,5.0959367752075195
61,12.5653,34.86,32.13,6.6488,41.47,39.04,1.1888991594314575,0.4950925409793854,0.9149798154830933,0.7242284417152405,1.5105416774749756,4.833741188049316
62,13.2916,36.56,34.17,6.7609,39.86,36.76,2.628995418548584,0.5997709631919861,0.99444180727005,0.7359952926635742,3.159954786300659,8.119158744812012
63,13.1323,34.29,32.16,6.7128,38.02,34.19,1.8648109436035156,0.571575939655304,0.7868857979774475,0.666176438331604,1.0776076316833496,4.967056751251221
64,10.9954,36.61,33.21,6.4924,41.8,39.01,5.435895919799805,0.6255900859832764,2.0144717693328857,1.0819716453552246,13.051019668579102,22.20895004272461
65,13.2885,36.17,32.91,6.545,40.97,38.48,1.1170204877853394,0.4403006136417389,0.7699851393699646,0.5487314462661743,1.3229187726974487,4.198956489562988
66,12.5165,36.35,33.77,5.9916,42.81,40.5,2.8862481117248535,0.6310091018676758,1.329645037651062,0.7454060912132263,2.658700466156006,8.251008987426758
67,11.8041,37.45,35.4,6.0646,41.66,39.76,2.8292429447174072,0.6284382343292236,1.433010458946228,0.7026479244232178,3.807537078857422,9.400876998901367
68,10.8922,36.45,33.36,5.9938,41.98,40.06,6.653470039367676,0.5832247138023376,2.245182514190674,0.9453601241111755,13.553596496582031,23.9808349609375
69,11.8451,37.79,35.41,6.1493,38.71,36.09,1.975484013557434,0.4931472837924957,0.8249171376228333,0.5260245203971863,1.4336800575256348,5.253252983093262
70,11.2694,35.79,33.23,5.8492,40.37,38.93,6.332592487335205,0.6571689248085022,5.125828266143799,0.8997197151184082,12.051390647888184,25.066699981689453
71,10.7857,35.37,33.0,5.9543,39.68,37.6,5.575955390930176,0.502668559551239,4.261293411254883,0.9255611300468445,14.526924133300781,25.792402267456055
72,11.931,35.75,33.46,5.6639,40.88,38.65,2.659703254699707,0.5708673000335693,1.4532485008239746,0.5661364793777466,2.71402907371521,7.963984489440918
73,12.1786,35.63,33.09,5.4243,41.94,40.29,3.034773349761963,0.5725378394126892,1.7247586250305176,0.6499603986740112,2.867032766342163,8.8490629196167
74,11.6863,36.96,34.9,5.7776,42.21,41.01,2.435323476791382,0.5179101228713989,1.1165177822113037,0.5465494990348816,2.192203998565674,6.808505058288574
75,11.3783,36.29,33.51,5.6771,41.29,38.46,2.5162672996520996,0.5206047892570496,1.5103695392608643,0.560221791267395,3.828798294067383,8.936262130737305
76,11.2121,35.91,33.52,5.5358,41.61,39.73,3.2443203926086426,0.5827577114105225,1.5306874513626099,0.6831090450286865,3.355515956878662,9.396390914916992
77,10.165,36.45,34.02,5.5311,41.94,38.95,4.8980512619018555,0.547198474407196,3.8685827255249023,0.7771586179733276,11.321036338806152,21.41202735900879
78,10.6389,36.07,32.79,5.7586,39.77,37.12,5.6370015144348145,0.6254107356071472,4.420914649963379,0.8308155536651611,11.008100509643555,22.52224349975586
79,10.1491,37.16,34.23,5.3798,38.89,36.3,1.7677680253982544,0.49796760082244873,0.8031958341598511,0.4417136311531067,1.1919413805007935,4.702586650848389
80,9.7451,38.3,35.77,5.4938,41.34,40.07,3.889646291732788,0.45137298107147217,2.8190572261810303,0.719483494758606,10.813568115234375,18.693126678466797
81,11.1984,34.1,30.56,5.4133,37.42,35.34,1.4849847555160522,0.41187167167663574,1.365355372428894,0.5683487057685852,2.621556043624878,6.4521164894104
82,11.2674,34.18,30.9,5.7947,38.29,36.94,1.8619847297668457,0.46029818058013916,0.9476658701896667,0.4983135461807251,2.9766993522644043,6.744961738586426
83,10.3152,33.49,31.34,5.8176,35.12,32.64,1.6381559371948242,0.47688543796539307,0.8922318816184998,0.45399540662765503,1.3534398078918457,4.814708709716797
84,10.6023,34.59,32.68,5.3483,35.48,33.77,1.6151190996170044,0.4600546956062317,0.983121931552887,0.5345215201377869,1.8142036199569702,5.407020568847656
85,10.2137,33.57,31.47,5.6577,38.02,36.73,2.032625913619995,0.48209869861602783,0.8377916812896729,0.4436122179031372,1.2612085342407227,5.057336807250977
86,9.8143,34.11,31.53,5.2491,39.95,39.03,5.237717151641846,0.4860489070415497,2.8600783348083496,0.7921004891395569,12.297857284545898,21.67380142211914
87,10.9098,36.27,34.46,5.2389,38.48,36.5,1.950674057006836,0.46268007159233093,0.8271453380584717,0.424053430557251,1.443826675415039,5.108379364013672
88,11.2681,34.22,30.72,5.2549,41.52,40.1,2.0328378677368164,0.5147581696510315,0.9422863721847534,0.46032384037971497,1.4118447303771973,5.362051010131836
89,9.8113,35.84,33.36,4.8782,41.06,39.88,2.0983471870422363,0.49491482973098755,1.2134449481964111,0.4462199807167053,1.9486345052719116,6.201561450958252
90,10.0397,37.46,34.78,5.2043,40.51,38.21,2.166635036468506,0.465344101190567,1.3902852535247803,0.4524558186531067,3.463567018508911,7.938287258148193
91,10.6047,33.36,29.94,5.1573,39.26,36.87,1.2540302276611328,0.42470043897628784,0.8772914409637451,0.4444446861743927,1.423662781715393,4.424129486083984
92,8.8437,35.66,32.14,5.3674,38.06,35.17,4.481893062591553,0.5538609027862549,1.576694130897522,0.7160688042640686,10.953620910644531,18.28213882446289
93,10.5239,35.84,32.74,5.0978,41.29,40.23,1.7710329294204712,0.43532586097717285,1.0497733354568481,0.4407210052013397,1.8292244672775269,5.5260772705078125
94,10.0359,35.99,33.19,5.2524,38.8,36.66,2.003715991973877,0.47451266646385193,1.0144113302230835,0.43875396251678467,1.4572935104370117,5.388687610626221
95,9.1584,36.0,33.93,5.0073,38.76,36.14,3.9753432273864746,0.4654000997543335,4.407127857208252,0.7528632283210754,11.416099548339844,21.016834259033203
96,10.1593,36.87,33.73,4.945,41.47,39.82,1.6436960697174072,0.4501289427280426,0.8861842155456543,0.44590407609939575,1.3660366535186768,4.79194974899292
97,8.6661,35.02,32.48,4.925,41.38,39.32,3.91365122795105,0.5365672707557678,2.74595046043396,0.6969252228736877,10.63152027130127,18.524614334106445
98,10.3244,36.0,32.93,4.8891,39.77,36.8,2.2072677612304688,0.5000066757202148,1.0122172832489014,0.4348769187927246,1.9238519668579102,6.078220367431641
99,10.1731,35.7,32.76,5.0239,42.44,39.51,2.1040053367614746,0.4776962101459503,1.2052881717681885,0.4032527804374695,1.8345364332199097,6.024778842926025
100,9.9467,35.3,32.47,4.9704,43.18,40.18,1.8423974514007568,0.4599241316318512,1.0952723026275635,0.39806437492370605,1.7548503875732422,5.550508499145508
